method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
dense,96156,61340,30,126,26.029,"[webview_flutter] When sliding to the webview page, a vertical line appears",[iOS]  UiKitView will be rendered with borders.,e: device-specific|platform-ios,89914|89497|87927|62496|75613|86584|33615|80330|14720|51875
dense,96172,73355,1,128,18.952,VMServiceFlutterDriver: request_data message is taking a long time to complete... stuck on 2.8.1 vs 2.5.3,integration_test package pauses isolates and calling pumpAndSettle() never finishes.,,73355|93635|81196|79748|84503|93050|95916|77581|91589|80418
dense,97242,70216,10,132,25.212,Facing this error ,Confusing error message from flutter tools when verifying a broken Android Studio version.,,78342|82354|83596|93050|76705|77581|59312|81196|80418|70216
dense,97483,51875,3,134,29.03,[webview] WebView not parsing and rendering contents until visible,[webview_flutter] Allow to preload content into an off-screen webview,,62496|87927|51875|96156|89497|88688|77043|75613|60495|59757
dense,97685,82602,1,136,26.781,image_picker no response on iOS simulator,"[image_picker] PlatformException(multiple_request, Cancelled by a second request, null, null) when picking the first default image from the ios simulator",,82602|86652|93153|80402|77581|82345|93050|76768|67528|79949
dense,98798,94999,1,141,19.538,[Flutter Camera 0.9.4+14] Build Warning of deprecated API,[camera] Build warnings on camera 0.9.4+5 ,,94999|97242|78342|79949|76777|80402|81666|81287|84503|76705
dense,98913,97489,1,143,27.931,"[tool_crash] OSError: OS Error: Can't assign requested address, errno = 49","[tool_crash] OSError: OS Error: Can't assign requested address, errno = 49",,97489|77581|78342|93050|78099|91589|85220|54213|80418|97242
dense,99273,85583,2,144,31.271,[Android TV][Video_player]: Rendered video is smaller in size than actual video size and not taking parent size,[video_player][Android TV] MPEG-DASH stream (no DRM) sometimes gets a unintentional picture-in-picture effect,e: device-specific|p: video_player|package|platform-android,79634|85583|66413|81804|88688|48670|46460|78244|51875|62496
dense,99273,46460,7,144,30.206,[Android TV][Video_player]: Rendered video is smaller in size than actual video size and not taking parent size,video_player on 4K Amazon Fire TV stick shows small video on green background,e: device-specific|p: video_player|package|platform-android,79634|85583|66413|81804|88688|48670|46460|78244|51875|62496
dense,101161,63193,1,150,26.315,i am facing this problem every time i try to run my code i just installed android studio,"Exception in thread ""main"" javax.net.ssl.SSLException: Connection has been shutdown: javax.net.ssl.SSLException: Tag mismatch!",,63193|83596|97242|59312|78342|94999|70216|100584|81287|83331
dense,102879,66224,1,155,30.285,"[tool_crash] FileSystemException: Cannot create link, OS Error: 函数不正确。, errno = 1","[tool_crash] ""OS Error: Incorrect function"" in plugin symlinking if Flutter and project are on different volumes",,66224|59770|86320|98066|99954|90028|81287|96167|85751|65021
dense,103204,100522,1,159,18.957,"The page suddenly flashed and couldn't stop, on iOS",Screen flickering on iOS since Flutter 2.10.0,,100522|79634|78342|99273|86257|81804|48670|79949|85220|81666
dense,103520,103086,1,161,35.859,[iOS Web] EditableText's cursor position jumps to position 0 after deleting a character when readOnly=true,[iOS Web] EditableText's cursor position jumps to 0 after changing cursor position and entering some text when `readOnly=true`,,103086|90961|98720|86565|81029|90135|80961|90063|75076|98342
dense,103636,102451,1,162,35.439,Flutter can't compile for windows desktop,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,102451|93635|53120|84503|83232|91372|62597|80933|82917|82354
dense,104159,102451,49,163,20.412,flutter upgrade running into doctor check crash,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,80418|97242|93635|80933|94060|82354|95604|78342|82345|93050
dense,104378,101895,1,164,17.841,plugin(google_sign_in): use Object type for GoogleSignInAccount operator,[google_sign_in] GoogleSignInAccount implement the equals operator wrong,,101895|102994|96646|89547|60495|89540|62496|98475|75423|73355
dense,104384,59312,1,165,29.87,"[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 389ms Command: /Users/xs/work/jinengmao/android/gradlew, OS error code: 1","[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 0s Command: /Users/bhavneetsingh/Documents/android/gradlew, OS error code: 1",,59312|78342|97242|76705|81287|98905|83596|80418|90028|96167
dense,105282,102451,2,168,32.891,build to run flutter app on windows got these error message.,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,103636|102451|84503|93635|65021|76777|81666|82917|53120|80933
dense,105659,102451,1,169,35.188, Flutter Doctor Check Exception: Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER) found while decoding string,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,102451|105282|103636|65021|95604|93635|94060|81666|82354|84503
dense,106248,95916,3,171,26.77,[tool_crash] StateError: Bad state: No context with the running Dart application.,[flutter_tools] StateError at RemoteDebuggerExecutionContext.id at package:dwds/src/debugging/execution_context.dart,,91589|60495|95916|85220|59757|78099|77581|93050|81287|80418
dense,107352,83596,1,175,36.054,Crash,"Android crash: Fatal Exception: java.lang.RuntimeException java.util.concurrent.ExecutionException: java.lang.UnsatisfiedLinkError: dalvik.system.PathClassLoader[DexPathList[[zip file ""/system/framework/android.test.runner.jar"", zip file ""/system/framework/org.apache.http.legacy.boot.jar""........",,83596|78342|97242|104384|59312|81287|86320|80418|96167|66833
dense,107829,100454,1,177,13.211,SkColorFiter/ImageFilter to DlColorFilter/ImageFilter,"Switch layers to DlImageFiter, DlColorFilter, and DlColorSource objects",engine,100454|45332|14288|46460|85195|13868|67528|86652|53229|94999
dense,108180,108181,,178,10.31,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",r: duplicate,65021|105659|102451|105282|81666|96167|73743|98905|103636|90028
dense,108254,105897,1,180,15.302,Add barcode icon to `Icons` class,Mismatches on Material icons,f: material design|framework,105897|53229|68436|76580|31373|90135|105014|102560|108181|65021
dense,109621,93153,1,185,27.306,iOS app crash when toggle airplane mode in debug,[iOS] App crashes when toggling data on physical device in debug mode,,93153|108812|93635|97489|78099|78342|81196|100522|91589|106248
dense,109623,89914,1,186,31.909,Changing the `SystemUiMode` results in a stuttery keyboard opening animation on Android,SystemUiMode.edgeToEdge bottom viewInset jumps when keyboard is opening,a: text input|framework|has reproducible steps,89914|90961|80961|103086|51875|100522|90675|103520|81029|77043
dense,111076,93635,1,189,59.152,"Error waiting for a debug connection: The log reader stopped unexpectedly, or never started.",Error waiting for a debug connection: The log reader stopped unexpectedly. Error launching application on Windows.,,93635|108812|81196|82354|78342|97242|78099|83331|93050|80418
dense,111970,101962,10,191,32.556,[tool_crash] RPCError,"[tool_crash] RPCError Oops; flutter has exited unexpectedly: ""_flutter.screenshotSkp: (-32000) Could not capture SKP screenshot."".",,102994|78099|60495|91589|106248|95916|85220|59757|78342|101962
dense,113174,111660,1,193,27.256,EditableTextState.toggleToolbar (package:flutter/src/widgets/editable_text.dart:3123),Forced Null Dereference causing crash in editableTextState,,111660|81029|97253|98342|98720|103163|93887|103520|89914|106248
dense,113594,56607,1,194,64.409,"Flutter on linux ignores the DART_VM_OPTIONS environment variable, meaning it is impossible to use Flutter on linux behind a corporate proxy",Add a flag to flutter pub/packages to use a self-signed cert file,team-tool|tool|triaged-tool,56607|97242|76768|102994|83596|82354|86257|80402|104989|79748
dense,113965,98720,1,195,197.352,Unexpected selection behavior in the TextField widget.,"[Android] TextField cursor doesn't move to tapped position, but converts into text selection mode after selecting input mode from virtual keyboard.",,98720|86565|98342|40648|103520|90135|111660|106659|103086|113174
dense,114058,110331,1,196,28.367,App is crashing continously in IOS device,Rendering high resolution images with the Image widget results in an app crash on iOS,,110331|93153|109621|100522|97489|78099|78342|77581|93050|86283
dense,115667,95142,4,198,30.896,"[tool_crash] ProcessException: No such file or directory Command: google-chrome, OS error code: 2","[tool_crash] ProcessException: No such file or directory Command: /Applications/Google Chrome.app/Contents/MacOS/Google Chrome, OS error code: 2 when using custom devices",,60495|81287|91589|95142|80418|59757|85220|106248|95916|99954
dense,116082,115832,2,201,30.535,[go_router] 5.2.0 can't enter same path again,[go_router] Navigating back does not update router location since go_router 5.2.0,,112181|115832|89497|102879|93050|66224|99954|77581|59757|85220
dense,116247,90135,2,202,33.993,font not properly shown. while using the Open Sans Font.,Replacement character inserted after ellipsis on web,,105014|90135|115359|105897|102560|81029|14288|86565|110331|91752
dense,116261,98342,1,203,27.215,TextField Paste option not work web mobile android chrome html render,[Android] TextField text selection toolbar not shown on long Press,,98342|115359|86652|75076|90961|87927|62496|90135|103163|97483
dense,116712,81666,1,204,27.209,FormatException: Missing extension byte (at offset 87),flutter build ios - Crash  - [tool_crash] FormatException : Missing extension byte (at offset 17),,81666|65021|108181|95604|54213|94060|86320|108812|100584|105282
dense,118171,118170,1,207,33.245,"Exoplayer giving exception- android.media.MediaCodec$CodecException: Error 0xfffffff4,com.google.android.exoplayer2.ExoPlaybackException: MediaCodecVideoRenderer error, index=0, format=Format(1, null, null, video/avc, avc1.64000A, -1, null, [432, 768, 28.372639], [-1, -1]), format_supported=YES","Exoplayer giving exception- android.media.MediaCodec$CodecException: Error 0xfffffff4,",,118170|81804|99273|85583|78244|48670|46460|88688|109379|107352
dense,118494,61997,32,208,29.754,"[tool_crash] FileSystemException: Cannot open file, OS Error: Operation did not complete successfully because the file contains a virus or potentially unwanted software., errno = 225","Advise user to add Flutter SDK, app project, pub cache, etc to antivirus allowlist",,86320|98066|102879|106953|59770|85751|108181|96167|54213|99954
dense,120599,118947,1,213,43.373,[Impeller] Text rendering with border.,[Impeller & Skia] 0.25px separators rendering issue,P2|engine|platform-ios|team-engine|triaged-engine,118947|80330|115359|90135|77084|76580|14288|98342|78009|66413
dense,121048,119536,1,214,18.802,Flutter Web is showing emojis in outline form instead of color,[web][3.7] Emojis are not properly rendered,,119536|90135|118947|105897|14288|102451|115359|68436|80330|75076
dense,122692,96167,10,215,29.146,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,86320|118494|98066|54213|106953|85751|102879|99954|59770|96167
dense,124503,103163,1,217,13.2,Paste triggers permission dialog every time on iOS 16,Flutter should support iOS 15's Secure Paste feature,,103163|116261|103520|98342|103086|90961|93887|98720|14720|93153
dense,124869,124868,1,219,27.554,"[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3","[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3",r: duplicate,124868|106953|86320|122692|118494|99954|98066|59770|102879|81287
dense,125123,116954,1,220,29.449,'[FATAL:flutter/shell/platform/android/platform_view_android_jni_impl.cc(1327)] Check failed: fml::jni::CheckException(env). ,Engine crashes when AndroidView is used large size,,116954|87927|78099|78342|95142|108812|109621|97242|62496|83596
dense,125807,115912,1,221,26.617,Support Tone-based Surfaces in Material 3,Support tone-based surface and surface container `ColorScheme` roles,,115912|14288|102560|86584|77581|105897|118947|121048|93050|119536
dense,125981,126069,,222,23.477,Update Tooltip widget,Update tooltips to support Material 3,f: material design|framework,125807|113174|76580|102560|98342|53229|115912|68436|105897|90135
dense,127835,99954,1,225,30.293,"[tool_crash] FileSystemException: Exists failed, OS Error: The filename, directory name, or volume label syntax is incorrect., errno = 123","[tool_crash] FileSystemException: Exists failed, OS Error: The filename, directory name, or volume label syntax is incorrect., errno = 123",,99954|86320|106953|122692|124869|124868|59770|98066|90028|102879
dense,129241,100584,1,226,30.203,"[tool_crash] SocketException: Write failed, OS Error: Broken pipe, errno = 32","[flutter_tools] ""SocketException: Write failed (OS Error: Broken pipe, errno = 32)"" during `flutter create`",,100584|122692|98913|81287|97489|86320|54213|80418|81666|85220
dense,131753,81804,1,228,33.473,"[video_player] PlatformException(VideoError, Video player had error com.google.android.exoplayer2.ExoPlaybackException: MediaCodecVideoRenderer error)","[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,81804|99273|118171|118170|85583|48670|79634|88688|78244|97242
dense,133145,59770,1,230,27.874,"I have a problem installing Flutter (the doctor check crashed)     X Due to an error, the doctor check did not complete. If the error message below is not helpful, please let us know       about this issue at https://github.com/flutter/flutter/issues.     X FileSystemException: Cannot resolve symbolic links, path = 'D:\¦ں­ êêëيم ںé§¦يé\ ©ê¤ى\flutter\bin\flutter' (OS       Error: The system cannot find the path specified.","[tool_crash] FileSystemException: Cannot resolve symbolic links, path = 'D:\development\flutter' (OS Error: The system cannot find the file specified., errno = 2)",,59770|127835|98066|102879|80933|96167|106953|66224|80418|97242
dense,134412,115359,1,233,20.584,Provide an option to show last typed character briefly in TextField when obscureText is true on IOS,Textformfield obscureText is not displayed as expected on iOS,,115359|86565|103520|91752|90135|80961|103086|98720|40648|90961
dense,134731,96646,1,234,28.303,[local_auth] Android throws auth_error.notAvailable instead of showing Dialog to enable pin-code,"[local_auth] ""authenticate"" with parameter ""useErrorDialogs = true"" does not open a dialog",,96646|97242|108181|77581|100584|78342|93050|111076|95916|79748
dense,135199,132755,53,235,26.926,"[MacOS 14.0 & Xcode15] ""failed to write to a file"" error during build",DT_TOOLCHAIN_DIR cannot be used to evaluate LD_RUNPATH_SEARCH_PATHS,e: OS-version specific,76777|86320|68958|118494|78342|122692|108812|90028|96167|65021
dense,136126,14720,16,239,31.302,"image_picker, unintended scrolling when taking photo and using brightness controls",Flutter can receive touches even when hidden behind another native ViewController,,97685|82602|86652|110331|100522|106326|98798|122725|77043|61340
dense,136154,135301,1,240,28.131,Make an option for Wrap widget to have the Expanded children to fill the remaining space,Wrap widgets according to minimum size and then stretch them to fill available width,,135301|40648|86584|90135|75613|118947|80330|106326|113965|106659
dense,136867,98066,1,241,29.71,"[tool_crash] FileSystemException: Creation failed, OS Error: No such file or directory, errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,98066|86320|122692|127835|102879|99954|106953|124869|124868|118494
dense,138106,133465,1,245,26.672,Avoid opening Xcode every time app runs on physical device.,Long-term solution to replacing `ios-deploy`,,133465|93153|109621|81650|114058|79554|22771|79949|76777|135199
dense,138583,106953,1,247,32.884,"[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3","[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3",,106953|124869|124868|136867|86320|122692|127835|98066|99954|102879
dense,139301,40648,1,248,26.545,TextField with TextAlign.end imposes unintended behaviour when character before last one is a space.,Trailing space doesn't work with TextField with `TextAlign.right` or `TextAlign.center` or `TextAlign.end`,P2|a: text input|f: material design|framework|has reproducible steps|team-framework|triaged-framework,40648|86565|98720|115359|103520|138395|90135|113965|134412|103086
dense,140035,97160,1,251,28.463,Windows plugin_test is 2.11% flaky,Windows build_tests flakes on `android_aot_release_android-arm64` failure,c: flake,97160|76768|32719|33615|66224|107592|93635|75617|82917|73355
dense,142069,106659,1,254,35.971,BUG: DropdownButtonFormField input isn't clipped when focused/hovered.,DropdownButtonFormField InkWell spreads to error message,,106659|135903|138395|137411|81029|98720|118947|80961|136126|90961
dense,144139,139861,1,257,42.655,Update intl library in flutter_localizations ,Version solving failed for `intl: 0.19.0` with `flutter_localizations`,,139861|83102|84096|82354|95604|143696|94060|116712|97242|81666
dense,144768,138395,1,258,29.334,"Often the TextField does not focus and not enabled, and text input is not possible.",TextFormField is not focused when tapping it again after entering Japanese characters without pressing done but closing keyboard,,138395|98720|81029|90961|80961|86565|103520|103086|115359|75076
dense,144909,135903,1,259,31.84,DropdownMenu's trailing icon padding cannot be changed,Optional padding for DropdownMenu's leadingIcon and trailingIcon,,135903|137411|118947|40648|80330|86584|136154|90135|105897|135301
dense,145535,133585,1,262,30.931,"[tool_crash] ProcessException: Failed to find ""git"" in the search path. Command: git, OS error code: 0",[flutter_tools] ProcessException trying to call git,,133585|81287|80418|143391|136867|78099|73743|86320|138583|106953
dense,146574,137411,1,263,29.751,ElevatedButton style applying wrong vertical padding,Incorrect vertical padding for `ElevatedButton` from `ButtonStyle`,,137411|135903|142069|89914|144909|86584|120599|14288|115912|125807
dense,147509,137025,1,267,29.239,Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER) found while decoding string,[web]: Unicode char throws `Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER)` error,,137025|105659|102451|65021|108181|116712|105282|81666|115359|121048
dense,147747,79748,9,268,30.086,[tool_crash] HttpException,[tool_crash] HttpException,,108812|78099|78342|81287|145535|80418|91589|95916|79748|93050
dense,148482,65021,2,272,35.618,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,108181|65021|81666|86320|98905|102451|105282|116712|59770|90028
dense,149026,65021,1,275,30.989,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,65021|108181|148482|118494|86320|81666|122692|116712|102879|102451
dense,149313,135552,1,276,36.592,[tool_crash] ExistingDartDevelopmentServiceException,[tool_crash] ExistingDartDevelopmentServiceException,,135552|91589|106248|85220|60495|78099|111970|77581|81287|93050
dense,149406,148983,1,277,33.812,UniqueKey().toString() behaves differently in debug and release mode,"`ValueKey<T>(..).toString()` doesn't work in `Release` mode, gives response as `Instance of 'ValueKey<T>'` in `3.22.0` and `3.22.1`",,148983|112181|86565|75423|90961|126362|115359|137025|108181|80402
dense,149550,143391,1,278,34.074,"[tool_crash] ProcessException: Failed to find ""D:\Flutter\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path. Command: D:\Flutter\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 0","[flutter_tools] ProcessException: Failed to find ""C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path",,143391|81287|80418|80933|145535|59770|78099|91589|78342|124869
dense,149805,148867,1,279,32.623,[3.22.0] [IOS] Can't open keyboard when clicking TextFormField,Unable to focus on TextField or open the keyboard again after side pop from another screen,,148867|144768|138395|80961|90961|81029|98720|75076|103520|86565
