method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
rerank,84096,83102,1,10,84120.216,Error with I10n on Flutter 2.2.1 when use Messages With Numbers,Generated l10n file is missing 'intl' import with Flutter 2.2.0,,83102|75076|76777|80418|65021|81287|80402|81666|76768|40648
rerank,84503,82917,1,10,465.268,Flutter UWP run issue,UWP  run/build failed at master branch,,82917|80933|80418|76777|81287|78342|78099|82354|53120|83232
rerank,85220,59757,1,10,365.544,[tool_crash] StateError: Bad state: Cannot add event after closing,[tool_crash] StateError: Bad state: Cannot add event after closing,,59757|60495|77581|59770|80418|81287|78099|54213|78342|73743
rerank,85751,54213,1,10,360.761,"[tool_crash] FileSystemException: writeFrom failed, OS Error: No space left on device, errno = 28","[tool_crash] FileSystemException: writeFrom failed, OS Error: No space left on device, errno = 28",,54213|65021|59770|80418|66224|81287|68958|85220|59757|77581
rerank,86257,84252,10,10,443.221,Flutter web mjpeg stream never loads,The `Request` can't request a keep-alive http connection on web platform.,,76705|59757|85220|82354|78342|79748|78099|81196|48670|84252
rerank,86283,60678,,10,469.318,Terminate called after throwing instance of 'std::bad_cast' (arm64),support linux arm/aarch64 target platform,,79748|78342|76768|83596|76705|77581|78099|80418|81287|81666
rerank,86320,68958,7,10,359.377,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,85751|54213|59770|66224|65021|80418|68958|81287|78342|78099
rerank,86652,85195,1,10,355.997,Flutter Web: image_picker plugin gets image from folder instead of webcam,[image_picker] Cameras don't work on the web,,85195|77084|82602|45332|33615|81804|86257|68958|67528|62496
rerank,87432,63619,5,10,266.85,"Flutter Installer Package for GNU/Linux, Mac or Windows",[Add Official Support] Add Support for Flutter Installer,,60678|70216|81650|83331|63619|32719|82354|62597|53120|83232
rerank,87927,62496,2,10,389.65,"Android 19 does not work with WebView in any mode, please test before closing the issue",Platform views are not rendering on Android API 21 & under emulator that uses Virtual Display mode ,,51875|62496|79748|85220|83596|59757|86257|78342|75423|60495
rerank,88302,82520,8,10,1919.167,Waiting for obsevatory port to be available... on Vivo S1 only,Stuck on observatory when running on VIvo devices,,76705|78342|86257|79748|73743|76777|79949|82520|78099|81196
rerank,89497,88688,1,10,732.588,Flutter Web: Regression - Widgets have random ghosting behavior  in master and dev branch -- Can be observed with Link widget but applies to others as well,[Web] [Video_Player] Rendering regression,,88688|85220|66224|75613|80330|59770|62496|59757|77581|60495
rerank,89547,89540,1,10,392.507, No MaterialLocalizations found when using rflutter package,No MaterialLocalizations found,,89540|60495|85220|54213|73355|77581|65021|66833|82520|82354
rerank,90733,90675,1,10,256.411,Support iPhone’s ProMotion (120hz),Scrolling is not true 120hz and feels laggy on ProMotion iPhone 13,,90675|13868|48670|63619|66413|37987|79634|81650|14720|51875
rerank,90961,86565,5,10,623.926,External keyboard input bug in TextField in Flutter SDK 2.5.1 iOS,Textfield is duplicating characters when typing too fast from hardware keyboard,,82354|80961|78342|81029|86565|81196|76768|75076|90063|75423
rerank,91372,53120,10,10,300.069,Issue: Installing Flutter on Microsoft Surface Pro X,Add Support for running Flutter on Windows ARM64,,83596|83331|82354|80933|84503|78342|80418|59770|81287|53120
rerank,91589,60495,1,10,320.318,[tool_crash] StateError: Bad state: No context with the running Dart application.,[tool_crash] StateError: Bad state: No context with the running Dart application.,,60495|85220|59757|77581|80418|81287|78099|78342|86320|73743
rerank,91752,99606,,10,277.56,Set default keyboard language in textField,Ability to change the keyboard language programmatically,P3|a: text input|c: new feature|c: proposal|framework,81029|80961|75076|90961|86565|40648|90135|90063|89914|83102
rerank,93050,77581,1,10,301.03,[tool_crash] StateError: Bad state: Future already completed,[tool_crash] StateError: Bad state: Future already completed,,77581|59757|85220|60495|91589|54213|80418|59770|78342|78099
rerank,94108,80063,5,10,485.739,Generate dSYM file for flutter Plugin (iOS dynamic framework) ,Missing dSYM and bcsymbolmap in xcframework from `flutter build ios-framework`,platform-ios,79949|66224|68958|76777|80063|59770|81666|76768|93153|90028
rerank,95604,94060,1,10,533.845,flutter doctor error on IntelliJ IDEA: FormatException: Unexpected extension byte (at offset 5),[tool] flutter doctor throws ` FormatException: Unexpected extension byte` when using `IntelliJ IDEA  2021.3`  and `Dart` plugin,,94060|76768|80418|81666|65021|54213|86320|82354|90028|78342
rerank,96156,61340,,10,419.479,"[webview_flutter] When sliding to the webview page, a vertical line appears",[iOS]  UiKitView will be rendered with borders.,e: device-specific|platform-ios,62496|87927|51875|86584|75613|89497|14720|80330|89914|33615
rerank,96172,73355,1,10,312.838,VMServiceFlutterDriver: request_data message is taking a long time to complete... stuck on 2.8.1 vs 2.5.3,integration_test package pauses isolates and calling pumpAndSettle() never finishes.,,73355|95916|93050|84503|79748|77581|91589|80418|93635|81196
rerank,97242,70216,2,10,456.836,Facing this error ,Confusing error message from flutter tools when verifying a broken Android Studio version.,,83596|70216|76705|80418|81196|77581|59312|93050|82354|78342
rerank,97483,51875,1,10,636.859,[webview] WebView not parsing and rendering contents until visible,[webview_flutter] Allow to preload content into an off-screen webview,,51875|87927|62496|77043|75613|88688|96156|89497|59757|60495
rerank,97685,82602,1,10,618.49,image_picker no response on iOS simulator,"[image_picker] PlatformException(multiple_request, Cancelled by a second request, null, null) when picking the first default image from the ios simulator",,82602|80402|76768|93153|86652|77581|79949|93050|67528|82345
rerank,98798,94999,1,10,443.597,[Flutter Camera 0.9.4+14] Build Warning of deprecated API,[camera] Build warnings on camera 0.9.4+5 ,,94999|84503|76777|79949|78342|97242|76705|81666|80402|81287
rerank,98913,97489,1,10,361.741,"[tool_crash] OSError: OS Error: Can't assign requested address, errno = 49","[tool_crash] OSError: OS Error: Can't assign requested address, errno = 49",,97489|54213|80418|85220|77581|91589|93050|78342|78099|97242
rerank,99273,85583,5,10,1570.838,[Android TV][Video_player]: Rendered video is smaller in size than actual video size and not taking parent size,[video_player][Android TV] MPEG-DASH stream (no DRM) sometimes gets a unintentional picture-in-picture effect,e: device-specific|p: video_player|package|platform-android,81804|66413|88688|51875|85583|48670|79634|46460|62496|78244
rerank,99273,46460,8,10,1579.906,[Android TV][Video_player]: Rendered video is smaller in size than actual video size and not taking parent size,video_player on 4K Amazon Fire TV stick shows small video on green background,e: device-specific|p: video_player|package|platform-android,81804|66413|88688|51875|85583|48670|79634|46460|62496|78244
rerank,101161,63193,1,10,707.53,i am facing this problem every time i try to run my code i just installed android studio,"Exception in thread ""main"" javax.net.ssl.SSLException: Connection has been shutdown: javax.net.ssl.SSLException: Tag mismatch!",,63193|83596|94999|59312|100584|97242|70216|83331|78342|81287
rerank,102879,66224,1,10,365.161,"[tool_crash] FileSystemException: Cannot create link, OS Error: 函数不正确。, errno = 1","[tool_crash] ""OS Error: Incorrect function"" in plugin symlinking if Flutter and project are on different volumes",,66224|59770|98066|86320|85751|65021|99954|96167|81287|90028
rerank,103204,100522,1,10,285.988,"The page suddenly flashed and couldn't stop, on iOS",Screen flickering on iOS since Flutter 2.10.0,,100522|86257|48670|81804|78342|79949|85220|99273|79634|81666
rerank,103520,103086,1,10,526.234,[iOS Web] EditableText's cursor position jumps to position 0 after deleting a character when readOnly=true,[iOS Web] EditableText's cursor position jumps to 0 after changing cursor position and entering some text when `readOnly=true`,,103086|98720|90135|81029|75076|90961|98342|86565|80961|90063
rerank,103636,102451,2,10,793.181,Flutter can't compile for windows desktop,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,93635|102451|82354|80933|82917|84503|62597|91372|83232|53120
rerank,104159,102451,,10,288.355,flutter upgrade running into doctor check crash,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,82345|94060|80933|93050|97242|80418|93635|95604|82354|78342
rerank,104378,101895,1,10,402.185,plugin(google_sign_in): use Object type for GoogleSignInAccount operator,[google_sign_in] GoogleSignInAccount implement the equals operator wrong,,101895|89547|89540|102994|96646|62496|60495|98475|73355|75423
rerank,104384,59312,1,10,603.112,"[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 389ms Command: /Users/xs/work/jinengmao/android/gradlew, OS error code: 1","[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 0s Command: /Users/bhavneetsingh/Documents/android/gradlew, OS error code: 1",,59312|80418|81287|96167|98905|83596|78342|90028|76705|97242
rerank,105282,102451,9,10,810.991,build to run flutter app on windows got these error message.,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,93635|84503|103636|76777|82917|80933|65021|81666|102451|53120
rerank,105659,102451,3,10,973.806, Flutter Doctor Check Exception: Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER) found while decoding string,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,103636|105282|102451|65021|82354|95604|94060|93635|81666|84503
rerank,106248,95916,4,10,335.813,[tool_crash] StateError: Bad state: No context with the running Dart application.,[flutter_tools] StateError at RemoteDebuggerExecutionContext.id at package:dwds/src/debugging/execution_context.dart,,91589|60495|85220|95916|59757|77581|93050|80418|81287|78099
rerank,107352,83596,1,10,369.909,Crash,"Android crash: Fatal Exception: java.lang.RuntimeException java.util.concurrent.ExecutionException: java.lang.UnsatisfiedLinkError: dalvik.system.PathClassLoader[DexPathList[[zip file ""/system/framework/android.test.runner.jar"", zip file ""/system/framework/org.apache.http.legacy.boot.jar""........",,83596|96167|80418|59312|104384|81287|78342|86320|66833|97242
rerank,107829,100454,1,10,398.672,SkColorFiter/ImageFilter to DlColorFilter/ImageFilter,"Switch layers to DlImageFiter, DlColorFilter, and DlColorSource objects",engine,100454|85195|46460|67528|13868|45332|53229|86652|14288|94999
rerank,108180,108181,,10,301.642,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",r: duplicate,65021|90028|96167|81666|105659|98905|102451|105282|73743|103636
rerank,108254,105897,1,10,285.006,Add barcode icon to `Icons` class,Mismatches on Material icons,f: material design|framework,105897|76580|102560|68436|105014|31373|90135|53229|108181|65021
rerank,109621,93153,1,10,464.672,iOS app crash when toggle airplane mode in debug,[iOS] App crashes when toggling data on physical device in debug mode,,93153|106248|78099|91589|78342|97489|93635|108812|100522|81196
rerank,109623,89914,1,10,410.568,Changing the `SystemUiMode` results in a stuttery keyboard opening animation on Android,SystemUiMode.edgeToEdge bottom viewInset jumps when keyboard is opening,a: text input|framework|has reproducible steps,89914|77043|80961|103086|51875|81029|90961|100522|103520|90675
rerank,111076,93635,1,10,1840.373,"Error waiting for a debug connection: The log reader stopped unexpectedly, or never started.",Error waiting for a debug connection: The log reader stopped unexpectedly. Error launching application on Windows.,,93635|78099|80418|93050|82354|81196|78342|83331|108812|97242
rerank,111970,101962,1,10,335.799,[tool_crash] RPCError,"[tool_crash] RPCError Oops; flutter has exited unexpectedly: ""_flutter.screenshotSkp: (-32000) Could not capture SKP screenshot."".",,101962|78342|59757|85220|106248|60495|91589|78099|102994|95916
rerank,113174,111660,1,10,343.618,EditableTextState.toggleToolbar (package:flutter/src/widgets/editable_text.dart:3123),Forced Null Dereference causing crash in editableTextState,,111660|103520|106248|81029|93887|98720|97253|98342|89914|103163
rerank,113594,56607,10,10,19214.261,"Flutter on linux ignores the DART_VM_OPTIONS environment variable, meaning it is impossible to use Flutter on linux behind a corporate proxy",Add a flag to flutter pub/packages to use a self-signed cert file,team-tool|tool|triaged-tool,104989|80402|76768|83596|102994|97242|79748|86257|82354|56607
rerank,113965,98720,1,10,21641.795,Unexpected selection behavior in the TextField widget.,"[Android] TextField cursor doesn't move to tapped position, but converts into text selection mode after selecting input mode from virtual keyboard.",,98720|106659|113174|103520|40648|111660|98342|103086|86565|90135
rerank,114058,110331,1,10,502.944,App is crashing continously in IOS device,Rendering high resolution images with the Image widget results in an app crash on iOS,,110331|109621|93153|100522|77581|97489|78342|93050|78099|86283
rerank,115667,95142,4,10,407.818,"[tool_crash] ProcessException: No such file or directory Command: google-chrome, OS error code: 2","[tool_crash] ProcessException: No such file or directory Command: /Applications/Google Chrome.app/Contents/MacOS/Google Chrome, OS error code: 2 when using custom devices",,80418|81287|99954|95142|91589|106248|85220|60495|59757|95916
rerank,116082,115832,9,10,577.979,[go_router] 5.2.0 can't enter same path again,[go_router] Navigating back does not update router location since go_router 5.2.0,,85220|66224|59757|102879|93050|112181|99954|77581|115832|89497
rerank,116247,90135,5,10,362.114,font not properly shown. while using the Open Sans Font.,Replacement character inserted after ellipsis on web,,105014|102560|115359|105897|90135|81029|91752|110331|14288|86565
rerank,116261,98342,2,10,456.554,TextField Paste option not work web mobile android chrome html render,[Android] TextField text selection toolbar not shown on long Press,,115359|98342|103163|75076|90961|97483|86652|90135|87927|62496
rerank,116712,81666,1,10,398.417,FormatException: Missing extension byte (at offset 87),flutter build ios - Crash  - [tool_crash] FormatException : Missing extension byte (at offset 17),,81666|94060|100584|95604|54213|108181|65021|108812|86320|105282
rerank,118171,118170,1,10,2223.251,"Exoplayer giving exception- android.media.MediaCodec$CodecException: Error 0xfffffff4,com.google.android.exoplayer2.ExoPlaybackException: MediaCodecVideoRenderer error, index=0, format=Format(1, null, null, video/avc, avc1.64000A, -1, null, [432, 768, 28.372639], [-1, -1]), format_supported=YES","Exoplayer giving exception- android.media.MediaCodec$CodecException: Error 0xfffffff4,",,118170|81804|99273|48670|107352|109379|78244|85583|46460|88688
rerank,118494,61997,,10,379.167,"[tool_crash] FileSystemException: Cannot open file, OS Error: Operation did not complete successfully because the file contains a virus or potentially unwanted software., errno = 225","Advise user to add Flutter SDK, app project, pub cache, etc to antivirus allowlist",,86320|96167|85751|102879|54213|106953|108181|59770|98066|99954
rerank,120599,118947,1,10,310.928,[Impeller] Text rendering with border.,[Impeller & Skia] 0.25px separators rendering issue,P2|engine|platform-ios|team-engine|triaged-engine,118947|90135|115359|78009|76580|66413|98342|80330|14288|77084
rerank,121048,119536,1,10,289.001,Flutter Web is showing emojis in outline form instead of color,[web][3.7] Emojis are not properly rendered,,119536|105897|102451|90135|14288|118947|80330|115359|68436|75076
rerank,122692,96167,3,10,398.366,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,86320|118494|96167|54213|85751|106953|59770|98066|102879|99954
rerank,124503,103163,1,10,345.671,Paste triggers permission dialog every time on iOS 16,Flutter should support iOS 15's Secure Paste feature,,103163|103520|116261|98720|14720|98342|103086|90961|93153|93887
rerank,124869,124868,1,10,489.335,"[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3","[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3",r: duplicate,124868|106953|98066|59770|99954|118494|86320|122692|102879|81287
rerank,125123,116954,2,10,844.162,'[FATAL:flutter/shell/platform/android/platform_view_android_jni_impl.cc(1327)] Check failed: fml::jni::CheckException(env). ,Engine crashes when AndroidView is used large size,,83596|116954|87927|97242|62496|95142|109621|78342|108812|78099
rerank,125807,115912,1,10,362.641,Support Tone-based Surfaces in Material 3,Support tone-based surface and surface container `ColorScheme` roles,,115912|102560|14288|77581|119536|93050|118947|121048|86584|105897
rerank,125981,126069,,10,289.154,Update Tooltip widget,Update tooltips to support Material 3,f: material design|framework,53229|115912|102560|113174|105897|125807|90135|68436|76580|98342
rerank,127835,99954,1,10,358.974,"[tool_crash] FileSystemException: Exists failed, OS Error: The filename, directory name, or volume label syntax is incorrect., errno = 123","[tool_crash] FileSystemException: Exists failed, OS Error: The filename, directory name, or volume label syntax is incorrect., errno = 123",,99954|124869|124868|106953|98066|86320|122692|102879|59770|90028
rerank,129241,100584,1,10,340.09,"[tool_crash] SocketException: Write failed, OS Error: Broken pipe, errno = 32","[flutter_tools] ""SocketException: Write failed (OS Error: Broken pipe, errno = 32)"" during `flutter create`",,100584|54213|97489|80418|98913|81287|122692|86320|81666|85220
rerank,131753,81804,2,10,1298.579,"[video_player] PlatformException(VideoError, Video player had error com.google.android.exoplayer2.ExoPlaybackException: MediaCodecVideoRenderer error)","[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,118171|81804|99273|118170|85583|48670|79634|88688|97242|78244
rerank,133145,59770,8,10,302.341,"I have a problem installing Flutter (the doctor check crashed)     X Due to an error, the doctor check did not complete. If the error message below is not helpful, please let us know       about this issue at https://github.com/flutter/flutter/issues.     X FileSystemException: Cannot resolve symbolic links, path = 'D:\¦ں­ êêëيم ںé§¦يé\ ©ê¤ى\flutter\bin\flutter' (OS       Error: The system cannot find the path specified.","[tool_crash] FileSystemException: Cannot resolve symbolic links, path = 'D:\development\flutter' (OS Error: The system cannot find the file specified., errno = 2)",,80933|80418|66224|102879|106953|98066|127835|59770|96167|97242
rerank,134412,115359,1,10,317.276,Provide an option to show last typed character briefly in TextField when obscureText is true on IOS,Textformfield obscureText is not displayed as expected on iOS,,115359|103520|103086|86565|98720|40648|90135|90961|91752|80961
rerank,134731,96646,1,10,460.0,[local_auth] Android throws auth_error.notAvailable instead of showing Dialog to enable pin-code,"[local_auth] ""authenticate"" with parameter ""useErrorDialogs = true"" does not open a dialog",,96646|111076|97242|77581|79748|100584|108181|93050|95916|78342
rerank,135199,132755,,10,327.752,"[MacOS 14.0 & Xcode15] ""failed to write to a file"" error during build",DT_TOOLCHAIN_DIR cannot be used to evaluate LD_RUNPATH_SEARCH_PATHS,e: OS-version specific,118494|65021|96167|122692|68958|78342|86320|108812|76777|90028
rerank,136126,14720,,10,575.69,"image_picker, unintended scrolling when taking photo and using brightness controls",Flutter can receive touches even when hidden behind another native ViewController,,122725|86652|82602|77043|97685|98798|110331|106326|61340|100522
rerank,136154,135301,1,10,761.551,Make an option for Wrap widget to have the Expanded children to fill the remaining space,Wrap widgets according to minimum size and then stretch them to fill available width,,135301|86584|75613|80330|113965|118947|40648|106326|106659|90135
rerank,136867,98066,1,10,336.103,"[tool_crash] FileSystemException: Creation failed, OS Error: No such file or directory, errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,98066|127835|99954|124868|124869|106953|86320|122692|118494|102879
rerank,138106,133465,1,10,359.386,Avoid opening Xcode every time app runs on physical device.,Long-term solution to replacing `ios-deploy`,,133465|79949|93153|81650|109621|135199|79554|114058|76777|22771
rerank,138583,106953,3,10,379.606,"[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3","[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3",,124868|124869|106953|98066|136867|127835|99954|86320|122692|102879
rerank,139301,40648,1,10,611.275,TextField with TextAlign.end imposes unintended behaviour when character before last one is a space.,Trailing space doesn't work with TextField with `TextAlign.right` or `TextAlign.center` or `TextAlign.end`,P2|a: text input|f: material design|framework|has reproducible steps|team-framework|triaged-framework,40648|138395|98720|134412|86565|115359|103520|103086|113965|90135
rerank,140035,97160,1,10,550.911,Windows plugin_test is 2.11% flaky,Windows build_tests flakes on `android_aot_release_android-arm64` failure,c: flake,97160|75617|73355|32719|66224|33615|107592|76768|93635|82917
rerank,142069,106659,3,10,347.919,BUG: DropdownButtonFormField input isn't clipped when focused/hovered.,DropdownButtonFormField InkWell spreads to error message,,135903|138395|106659|81029|137411|98720|136126|118947|90961|80961
rerank,144139,139861,2,10,501.342,Update intl library in flutter_localizations ,Version solving failed for `intl: 0.19.0` with `flutter_localizations`,,143696|139861|82354|95604|116712|97242|84096|81666|83102|94060
rerank,144768,138395,1,10,353.93,"Often the TextField does not focus and not enabled, and text input is not possible.",TextFormField is not focused when tapping it again after entering Japanese characters without pressing done but closing keyboard,,138395|81029|98720|90961|115359|80961|86565|75076|103520|103086
rerank,144909,135903,1,10,570.178,DropdownMenu's trailing icon padding cannot be changed,Optional padding for DropdownMenu's leadingIcon and trailingIcon,,135903|105897|118947|137411|90135|86584|136154|40648|135301|80330
rerank,145535,133585,2,10,413.545,"[tool_crash] ProcessException: Failed to find ""git"" in the search path. Command: git, OS error code: 0",[flutter_tools] ProcessException trying to call git,,143391|133585|80418|81287|106953|138583|136867|86320|73743|78099
rerank,146574,137411,2,10,481.936,ElevatedButton style applying wrong vertical padding,Incorrect vertical padding for `ElevatedButton` from `ButtonStyle`,,142069|137411|135903|89914|144909|14288|120599|115912|86584|125807
rerank,147509,137025,3,10,383.979,Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER) found while decoding string,[web]: Unicode char throws `Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER)` error,,105659|105282|137025|65021|108181|81666|116712|115359|102451|121048
rerank,147747,79748,2,10,332.284,[tool_crash] HttpException,[tool_crash] HttpException,,145535|79748|80418|81287|78099|95916|91589|78342|93050|108812
rerank,148482,65021,1,10,491.635,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,65021|108181|59770|81666|98905|86320|116712|105282|102451|90028
rerank,149026,65021,1,10,435.0,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,65021|108181|148482|118494|102879|86320|81666|122692|116712|102451
rerank,149313,135552,1,10,334.109,[tool_crash] ExistingDartDevelopmentServiceException,[tool_crash] ExistingDartDevelopmentServiceException,,135552|81287|111970|106248|85220|93050|91589|77581|60495|78099
rerank,149406,148983,1,10,494.806,UniqueKey().toString() behaves differently in debug and release mode,"`ValueKey<T>(..).toString()` doesn't work in `Release` mode, gives response as `Instance of 'ValueKey<T>'` in `3.22.0` and `3.22.1`",,148983|115359|137025|108181|126362|112181|86565|90961|80402|75423
rerank,149550,143391,1,10,389.705,"[tool_crash] ProcessException: Failed to find ""D:\Flutter\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path. Command: D:\Flutter\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 0","[flutter_tools] ProcessException: Failed to find ""C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path",,143391|145535|80418|80933|81287|124869|59770|91589|78099|78342
