method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
hybrid,79634,66413,1,61,140.324,VideoController.size not correct on iPhone SE (2nd generation),[video_player] Aspect Ratio sometimes incorrect in iOS,,66413|79554|38437|48670|78009|76768|75613|61340|46460|24923
hybrid,80330,14288,6,65,154.249,Flutter showing odd borders that don't actually exist.,Antialiasing behaviour when same-colour ,,79634|79554|61340|78009|75613|14288|78342|38437|75423|66413
hybrid,80402,79949,1,66,176.226,Dart snapshot generator failed with exit code -1073741819,Building project fails on generating snapshot with segmentation fault after upgrading to 2.0.1,,79949|76705|65021|77581|54213|59770|78099|73743|60495|59757
hybrid,80750,77084,1,68,146.603,[web] zooming and resizing does not redraw Scaffold properly,[web] flutter website doesn't resize  properly when zoomed in/out and resizing window on desktop ,,77084|78009|46460|77043|79634|67528|66413|51875|75613|76580
hybrid,80933,80418,1,69,153.145,"[tool_crash] ProcessException: The directory name is invalid. Command: C:\opt\flutter_windows_2.0.5-stable\flutter\bin\cache\dart-sdk\bin\pub.bat, OS error code: 267","[tool_crash] ProcessException: The directory name is invalid. Command: C:\src\flutter\bin\cache\dart-sdk\bin\pub.bat, OS error code: 267",,80418|59770|78099|65021|78342|68958|70216|66224|59312|79748
hybrid,80961,81029,,70,151.373,Keyboard doesn't popup when focusing on Android Platform view that includes text fields,[Android] Native EditText does not work for all input types when used with AndroidViewSurface,P0|a: platform-views|a: text input|customer: product|engine|found in release: 2.0|found in release: 2.1|found in release: 2.2|has reproducible steps|platform-android,75076|75423|75613|14720|40648|78342|62496|61340|30701|80330
hybrid,81196,82520,,72,179.394,Flutter build hangs on: Observatory listening on ,Stuck on observatory when running on VIvo devices,tool,76705|78342|78099|76768|79949|70216|80418|80402|63193|73743
hybrid,81287,80418,1,73,159.923,"[tool_crash] ProcessException: The directory name is invalid. Command: C:\flutter\bin\cache\dart-sdk\bin\pub.bat, OS error code: 267","[tool_crash] ProcessException: The directory name is invalid. Command: C:\src\flutter\bin\cache\dart-sdk\bin\pub.bat, OS error code: 267",,80418|80933|78099|59770|65021|78342|68958|66224|59757|59312
hybrid,81762,81777,1,17,22.045,Jump to internal section anchor,[flutter_markdown] Relative anchors,p: flutter_markdown|package,81777|14720|30701|31373|46789|38437|46460|37987|13868|24923
hybrid,82354,82345,7,78,170.501,Android Studio (not installed),Flutter Doctor cannot find Android Studio 4.2,,78342|80418|80933|70216|81196|78099|82345|76705|81287|59770
hybrid,83331,83232,2,84,196.135,X Unable to locate Android SDK., Unable to locate Android SDK,,82354|83232|82345|70216|80933|80418|81196|78342|59312|59770
hybrid,84096,83102,1,86,288.393,Error with I10n on Flutter 2.2.1 when use Messages With Numbers,Generated l10n file is missing 'intl' import with Flutter 2.2.0,,83102|76768|80402|81666|62496|79949|65021|76705|81196|75076
hybrid,84503,82917,1,88,205.626,Flutter UWP run issue,UWP  run/build failed at master branch,,82917|76777|80933|81287|78099|82354|66224|78342|80418|53120
hybrid,85220,59757,1,90,197.202,[tool_crash] StateError: Bad state: Cannot add event after closing,[tool_crash] StateError: Bad state: Cannot add event after closing,,59757|60495|78099|78342|77581|81287|81666|80418|79748|54213
hybrid,85751,54213,1,92,232.501,"[tool_crash] FileSystemException: writeFrom failed, OS Error: No space left on device, errno = 28","[tool_crash] FileSystemException: writeFrom failed, OS Error: No space left on device, errno = 28",,54213|68958|65021|81287|59770|59757|85220|80418|78342|66224
hybrid,86257,84252,3,93,232.766,Flutter web mjpeg stream never loads,The `Request` can't request a keep-alive http connection on web platform.,,78342|85220|84252|82354|79748|48670|70216|78099|79554|81196
hybrid,86283,60678,31,94,213.768,Terminate called after throwing instance of 'std::bad_cast' (arm64),support linux arm/aarch64 target platform,,78342|78099|83596|81666|81287|80418|79748|76705|80402|76768
hybrid,86320,68958,2,95,223.618,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,65021|68958|59770|85751|81287|80418|54213|78342|85220|80933
hybrid,86652,85195,1,98,231.931,Flutter Web: image_picker plugin gets image from folder instead of webcam,[image_picker] Cameras don't work on the web,,85195|82602|67528|45332|86257|81804|77084|33615|68958|62496
hybrid,87432,63619,1,99,229.908,"Flutter Installer Package for GNU/Linux, Mac or Windows",[Add Official Support] Add Support for Flutter Installer,,63619|32719|53120|81650|82354|83331|62597|60678|70216|82345
hybrid,87927,62496,1,100,237.628,"Android 19 does not work with WebView in any mode, please test before closing the issue",Platform views are not rendering on Android API 21 & under emulator that uses Virtual Display mode ,,62496|51875|86257|83596|59757|80961|75423|60495|79748|77581
hybrid,88302,82520,9,101,248.587,Waiting for obsevatory port to be available... on Vivo S1 only,Stuck on observatory when running on VIvo devices,,81196|73743|76705|79949|76768|62496|63193|78099|82520|80402
hybrid,89497,88688,2,103,245.077,Flutter Web: Regression - Widgets have random ghosting behavior  in master and dev branch -- Can be observed with Link widget but applies to others as well,[Web] [Video_Player] Rendering regression,,80330|88688|85220|78009|75613|60495|62496|66224|84252|78342
hybrid,89547,89540,1,105,241.669, No MaterialLocalizations found when using rflutter package,No MaterialLocalizations found,,89540|85220|78342|84252|86257|54213|75423|77581|73355|82354
hybrid,90733,90675,1,111,237.963,Support iPhone’s ProMotion (120hz),Scrolling is not true 120hz and feels laggy on ProMotion iPhone 13,,90675|79634|13868|48670|37987|51875|14720|81650|66413|31373
hybrid,90961,86565,1,112,245.6,External keyboard input bug in TextField in Flutter SDK 2.5.1 iOS,Textfield is duplicating characters when typing too fast from hardware keyboard,,86565|80961|78342|81029|75076|82354|75423|86257|70216|90063
hybrid,91372,53120,1,113,248.558,Issue: Installing Flutter on Microsoft Surface Pro X,Add Support for running Flutter on Windows ARM64,,53120|38437|83596|79554|82354|80933|84503|83331|80418|59770
hybrid,91589,60495,1,114,247.085,[tool_crash] StateError: Bad state: No context with the running Dart application.,[tool_crash] StateError: Bad state: No context with the running Dart application.,,60495|85220|78099|59757|78342|81287|77581|86320|80418|59770
hybrid,91752,99606,,115,235.446,Set default keyboard language in textField,Ability to change the keyboard language programmatically,P3|a: text input|c: new feature|c: proposal|framework,81029|86565|90961|80961|75076|83102|40648|90135|90063|89914
hybrid,93050,77581,1,116,263.23,[tool_crash] StateError: Bad state: Future already completed,[tool_crash] StateError: Bad state: Future already completed,,77581|78099|85220|91589|78342|81287|60495|59757|80418|54213
hybrid,94108,80063,1,121,261.323,Generate dSYM file for flutter Plugin (iOS dynamic framework) ,Missing dSYM and bcsymbolmap in xcframework from `flutter build ios-framework`,platform-ios,80063|79949|81666|76768|66224|59770|75617|68958|93153|81650
hybrid,95604,94060,1,124,285.97,flutter doctor error on IntelliJ IDEA: FormatException: Unexpected extension byte (at offset 5),[tool] flutter doctor throws ` FormatException: Unexpected extension byte` when using `IntelliJ IDEA  2021.3`  and `Dart` plugin,,94060|91372|81666|82354|38437|65021|80418|83596|78342|70216
hybrid,96156,61340,33,126,318.165,"[webview_flutter] When sliding to the webview page, a vertical line appears",[iOS]  UiKitView will be rendered with borders.,e: device-specific|platform-ios,87927|89914|89497|62496|75613|80330|51875|86584|78009|77043
hybrid,96172,73355,1,128,286.087,VMServiceFlutterDriver: request_data message is taking a long time to complete... stuck on 2.8.1 vs 2.5.3,integration_test package pauses isolates and calling pumpAndSettle() never finishes.,,73355|93635|81196|79748|93050|84503|95916|77581|91589|78342
hybrid,97242,70216,2,132,287.457,Facing this error ,Confusing error message from flutter tools when verifying a broken Android Studio version.,,95604|70216|82354|78342|91372|80418|81287|83596|93050|76705
hybrid,97483,51875,3,134,294.167,[webview] WebView not parsing and rendering contents until visible,[webview_flutter] Allow to preload content into an off-screen webview,,62496|87927|51875|86257|89497|88688|96156|91589|75613|75423
hybrid,97685,82602,1,136,311.774,image_picker no response on iOS simulator,"[image_picker] PlatformException(multiple_request, Cancelled by a second request, null, null) when picking the first default image from the ios simulator",,82602|86652|79634|95604|91372|93153|79554|97242|90675|80402
hybrid,98798,94999,1,141,288.628,[Flutter Camera 0.9.4+14] Build Warning of deprecated API,[camera] Build warnings on camera 0.9.4+5 ,,94999|97242|78342|81804|83232|95604|86652|82345|79949|80402
hybrid,98913,97489,1,143,292.596,"[tool_crash] OSError: OS Error: Can't assign requested address, errno = 49","[tool_crash] OSError: OS Error: Can't assign requested address, errno = 49",,97489|93050|86320|91589|85220|78342|96167|81287|80418|78099
hybrid,99273,85583,2,144,304.552,[Android TV][Video_player]: Rendered video is smaller in size than actual video size and not taking parent size,[video_player][Android TV] MPEG-DASH stream (no DRM) sometimes gets a unintentional picture-in-picture effect,e: device-specific|p: video_player|package|platform-android,79634|85583|48670|66413|81804|88688|46460|78009|90675|80330
hybrid,99273,46460,7,144,307.88,[Android TV][Video_player]: Rendered video is smaller in size than actual video size and not taking parent size,video_player on 4K Amazon Fire TV stick shows small video on green background,e: device-specific|p: video_player|package|platform-android,79634|85583|48670|66413|81804|88688|46460|78009|90675|80330
hybrid,101161,63193,1,150,313.542,i am facing this problem every time i try to run my code i just installed android studio,"Exception in thread ""main"" javax.net.ssl.SSLException: Connection has been shutdown: javax.net.ssl.SSLException: Tag mismatch!",,63193|83596|97242|59312|78342|94999|70216|81287|100584|79748
hybrid,102879,66224,1,155,303.164,"[tool_crash] FileSystemException: Cannot create link, OS Error: 函数不正确。, errno = 1","[tool_crash] ""OS Error: Incorrect function"" in plugin symlinking if Flutter and project are on different volumes",,66224|86320|59770|99954|96167|81287|65021|98066|80418|98905
hybrid,103204,100522,1,159,324.965,"The page suddenly flashed and couldn't stop, on iOS",Screen flickering on iOS since Flutter 2.10.0,,100522|99273|79634|78342|86257|97685|48670|85220|81804|81666
hybrid,103520,103086,1,161,307.289,[iOS Web] EditableText's cursor position jumps to position 0 after deleting a character when readOnly=true,[iOS Web] EditableText's cursor position jumps to 0 after changing cursor position and entering some text when `readOnly=true`,,103086|98720|90961|86565|81029|90135|98342|75076|89914|80961
hybrid,103636,102451,1,162,328.56,Flutter can't compile for windows desktop,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,102451|93635|53120|84503|91372|83232|62597|80933|82917|82354
hybrid,104159,102451,52,163,300.068,flutter upgrade running into doctor check crash,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,82345|97242|80418|95604|94060|93635|80933|82354|78342|83232
hybrid,104378,101895,1,164,298.858,plugin(google_sign_in): use Object type for GoogleSignInAccount operator,[google_sign_in] GoogleSignInAccount implement the equals operator wrong,,101895|102994|89547|96646|89540|60495|75423|98475|62496|73355
hybrid,104384,59312,1,165,313.195,"[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 389ms Command: /Users/xs/work/jinengmao/android/gradlew, OS error code: 1","[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 0s Command: /Users/bhavneetsingh/Documents/android/gradlew, OS error code: 1",,59312|98905|96167|81287|78342|86320|76705|80418|102879|97242
hybrid,105282,102451,2,168,321.517,build to run flutter app on windows got these error message.,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,103636|102451|93635|84503|65021|82917|81666|76777|80933|53120
hybrid,105659,102451,1,169,325.06, Flutter Doctor Check Exception: Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER) found while decoding string,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,102451|105282|103636|65021|95604|93635|94060|81666|82354|97242
hybrid,106248,95916,3,171,335.431,[tool_crash] StateError: Bad state: No context with the running Dart application.,[flutter_tools] StateError at RemoteDebuggerExecutionContext.id at package:dwds/src/debugging/execution_context.dart,,91589|60495|95916|85220|78099|93050|59757|81287|93635|102879
hybrid,107352,83596,1,175,328.984,Crash,"Android crash: Fatal Exception: java.lang.RuntimeException java.util.concurrent.ExecutionException: java.lang.UnsatisfiedLinkError: dalvik.system.PathClassLoader[DexPathList[[zip file ""/system/framework/android.test.runner.jar"", zip file ""/system/framework/org.apache.http.legacy.boot.jar""........",,83596|78342|104384|59312|79748|78099|106953|81287|97242|70216
hybrid,107829,100454,1,177,304.511,SkColorFiter/ImageFilter to DlColorFilter/ImageFilter,"Switch layers to DlImageFiter, DlColorFilter, and DlColorSource objects",engine,100454|45332|14288|46460|13868|67528|85195|86652|82602|94999
hybrid,108180,108181,,178,314.125,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",r: duplicate,65021|105659|102451|105282|96167|81666|90028|98905|73743|103636
hybrid,108254,105897,1,180,311.907,Add barcode icon to `Icons` class,Mismatches on Material icons,f: material design|framework,105897|68436|53229|76580|31373|102560|90135|105014|108181|83232
hybrid,109621,93153,1,185,329.036,iOS app crash when toggle airplane mode in debug,[iOS] App crashes when toggling data on physical device in debug mode,,93153|78342|93635|108812|106248|78099|97489|91589|86257|93050
hybrid,109623,89914,1,186,330.261,Changing the `SystemUiMode` results in a stuttery keyboard opening animation on Android,SystemUiMode.edgeToEdge bottom viewInset jumps when keyboard is opening,a: text input|framework|has reproducible steps,89914|103086|80961|103520|90961|90675|98720|51875|86565|81029
hybrid,111076,93635,2,189,348.675,"Error waiting for a debug connection: The log reader stopped unexpectedly, or never started.",Error waiting for a debug connection: The log reader stopped unexpectedly. Error launching application on Windows.,,81196|93635|76705|82354|108812|97242|78342|78099|80418|83331
hybrid,111970,101962,2,191,332.244,[tool_crash] RPCError,"[tool_crash] RPCError Oops; flutter has exited unexpectedly: ""_flutter.screenshotSkp: (-32000) Could not capture SKP screenshot."".",,102994|101962|78099|91589|78342|106248|60495|85220|96167|59757
hybrid,113174,111660,1,193,332.594,EditableTextState.toggleToolbar (package:flutter/src/widgets/editable_text.dart:3123),Forced Null Dereference causing crash in editableTextState,,111660|81029|97253|98342|98720|103163|112181|93887|103520|89914
hybrid,113594,56607,1,194,386.208,"Flutter on linux ignores the DART_VM_OPTIONS environment variable, meaning it is impossible to use Flutter on linux behind a corporate proxy",Add a flag to flutter pub/packages to use a self-signed cert file,team-tool|tool|triaged-tool,56607|104989|80402|97242|95604|76705|76768|91372|63193|82354
hybrid,113965,98720,1,195,461.11,Unexpected selection behavior in the TextField widget.,"[Android] TextField cursor doesn't move to tapped position, but converts into text selection mode after selecting input mode from virtual keyboard.",,98720|90135|88302|86565|98342|40648|103520|86584|81196|103086
hybrid,114058,110331,2,196,378.604,App is crashing continously in IOS device,Rendering high resolution images with the Image widget results in an app crash on iOS,,109621|110331|107352|78342|78099|97489|93153|93050|106248|91589
hybrid,115667,95142,1,198,383.683,"[tool_crash] ProcessException: No such file or directory Command: google-chrome, OS error code: 2","[tool_crash] ProcessException: No such file or directory Command: /Applications/Google Chrome.app/Contents/MacOS/Google Chrome, OS error code: 2 when using custom devices",,95142|60495|81287|59757|80418|85220|91589|106248|68958|111970
hybrid,116082,115832,1,201,420.374,[go_router] 5.2.0 can't enter same path again,[go_router] Navigating back does not update router location since go_router 5.2.0,,115832|112181|89497|85220|93050|113965|102879|106953|91589|77581
hybrid,116247,90135,2,202,367.986,font not properly shown. while using the Open Sans Font.,Replacement character inserted after ellipsis on web,,105014|90135|115359|105897|81029|102560|14288|86565|76580|91752
hybrid,116261,98342,2,203,377.686,TextField Paste option not work web mobile android chrome html render,[Android] TextField text selection toolbar not shown on long Press,,115359|98342|75076|86565|90961|90135|98720|103520|103204|97483
hybrid,116712,81666,1,204,369.53,FormatException: Missing extension byte (at offset 87),flutter build ios - Crash  - [tool_crash] FormatException : Missing extension byte (at offset 17),,81666|65021|108181|100584|95604|54213|115667|85220|77581|108812
hybrid,118171,118170,1,207,394.357,"Exoplayer giving exception- android.media.MediaCodec$CodecException: Error 0xfffffff4,com.google.android.exoplayer2.ExoPlaybackException: MediaCodecVideoRenderer error, index=0, format=Format(1, null, null, video/avc, avc1.64000A, -1, null, [432, 768, 28.372639], [-1, -1]), format_supported=YES","Exoplayer giving exception- android.media.MediaCodec$CodecException: Error 0xfffffff4,",,118170|81804|99273|85583|78244|48670|107352|88688|46460|109379
hybrid,118494,61997,48,208,373.291,"[tool_crash] FileSystemException: Cannot open file, OS Error: Operation did not complete successfully because the file contains a virus or potentially unwanted software., errno = 225","Advise user to add Flutter SDK, app project, pub cache, etc to antivirus allowlist",,86320|108181|106953|102879|96167|65021|59770|81287|80418|85751
hybrid,120599,118947,1,213,382.795,[Impeller] Text rendering with border.,[Impeller & Skia] 0.25px separators rendering issue,P2|engine|platform-ios|team-engine|triaged-engine,118947|115359|80330|78009|90135|89914|14288|98342|76580|103520
hybrid,121048,119536,1,214,395.647,Flutter Web is showing emojis in outline form instead of color,[web][3.7] Emojis are not properly rendered,,119536|90135|118947|105897|115359|14288|68436|80330|102451|95604
hybrid,122692,96167,2,215,402.896,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,86320|96167|118494|106953|85751|102879|54213|108181|65021|59770
hybrid,124503,103163,1,217,357.716,Paste triggers permission dialog every time on iOS 16,Flutter should support iOS 15's Secure Paste feature,,103163|116261|103520|98342|103086|98720|14720|86565|93887|61997
hybrid,124869,124868,1,219,386.711,"[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3","[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3",r: duplicate,124868|106953|118494|102879|86320|122692|59770|108181|99954|81287
hybrid,125123,116954,1,220,390.064,'[FATAL:flutter/shell/platform/android/platform_view_android_jni_impl.cc(1327)] Check failed: fml::jni::CheckException(env). ,Engine crashes when AndroidView is used large size,,116954|87927|109621|78342|78099|83596|97242|108812|62496|95142
hybrid,125807,115912,1,221,378.968,Support Tone-based Surfaces in Material 3,Support tone-based surface and surface container `ColorScheme` roles,,115912|14288|102560|86584|105897|77581|118947|119536|121048|91372
hybrid,125981,126069,,222,380.879,Update Tooltip widget,Update tooltips to support Material 3,f: material design|framework,125807|76580|115912|113174|68436|90135|105897|98342|53229|102560
hybrid,127835,99954,1,225,388.701,"[tool_crash] FileSystemException: Exists failed, OS Error: The filename, directory name, or volume label syntax is incorrect., errno = 123","[tool_crash] FileSystemException: Exists failed, OS Error: The filename, directory name, or volume label syntax is incorrect., errno = 123",,99954|86320|106953|124869|124868|80418|122692|59770|98066|81287
hybrid,129241,100584,1,226,397.207,"[tool_crash] SocketException: Write failed, OS Error: Broken pipe, errno = 32","[flutter_tools] ""SocketException: Write failed (OS Error: Broken pipe, errno = 32)"" during `flutter create`",,100584|81666|98913|97489|116712|81287|122692|86320|54213|85220
hybrid,131753,81804,3,228,384.368,"[video_player] PlatformException(VideoError, Video player had error com.google.android.exoplayer2.ExoPlaybackException: MediaCodecVideoRenderer error)","[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,118171|118170|81804|99273|85583|48670|79634|88688|97242|108181
hybrid,133145,59770,1,230,399.991,"I have a problem installing Flutter (the doctor check crashed)     X Due to an error, the doctor check did not complete. If the error message below is not helpful, please let us know       about this issue at https://github.com/flutter/flutter/issues.     X FileSystemException: Cannot resolve symbolic links, path = 'D:\¦ں­ êêëيم ںé§¦يé\ ©ê¤ى\flutter\bin\flutter' (OS       Error: The system cannot find the path specified.","[tool_crash] FileSystemException: Cannot resolve symbolic links, path = 'D:\development\flutter' (OS Error: The system cannot find the file specified., errno = 2)",,59770|97242|94060|95604|98066|106953|127835|124869|124868|96167
hybrid,134412,115359,1,233,381.139,Provide an option to show last typed character briefly in TextField when obscureText is true on IOS,Textformfield obscureText is not displayed as expected on iOS,,115359|86565|91752|103520|80961|103086|90135|98720|98342|90961
hybrid,134731,96646,1,234,393.401,[local_auth] Android throws auth_error.notAvailable instead of showing Dialog to enable pin-code,"[local_auth] ""authenticate"" with parameter ""useErrorDialogs = true"" does not open a dialog",,96646|108181|78342|91589|93050|79748|78099|109621|106248|98913
hybrid,135199,132755,66,235,394.08,"[MacOS 14.0 & Xcode15] ""failed to write to a file"" error during build",DT_TOOLCHAIN_DIR cannot be used to evaluate LD_RUNPATH_SEARCH_PATHS,e: OS-version specific,86320|68958|96167|108812|122692|118494|78342|76777|90028|94060
hybrid,136126,14720,33,239,402.386,"image_picker, unintended scrolling when taking photo and using brightness controls",Flutter can receive touches even when hidden behind another native ViewController,,97685|82602|106326|110331|86652|100522|89497|93153|98798|135199
hybrid,136154,135301,1,240,393.278,Make an option for Wrap widget to have the Expanded children to fill the remaining space,Wrap widgets according to minimum size and then stretch them to fill available width,,135301|40648|118947|86584|106326|80330|106659|75613|90135|135903
hybrid,136867,98066,6,241,411.77,"[tool_crash] FileSystemException: Creation failed, OS Error: No such file or directory, errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,86320|106953|122692|124869|124868|98066|102879|127835|99954|118494
hybrid,138106,133465,1,245,386.925,Avoid opening Xcode every time app runs on physical device.,Long-term solution to replacing `ios-deploy`,,133465|93153|81650|109621|79554|114058|22771|79949|125123|100522
hybrid,138583,106953,3,247,422.238,"[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3","[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3",,124868|124869|106953|136867|102879|86320|122692|118494|59770|99954
hybrid,139301,40648,1,248,405.782,TextField with TextAlign.end imposes unintended behaviour when character before last one is a space.,Trailing space doesn't work with TextField with `TextAlign.right` or `TextAlign.center` or `TextAlign.end`,P2|a: text input|f: material design|framework|has reproducible steps|team-framework|triaged-framework,40648|138395|86565|98720|103520|115359|90135|103086|113965|134412
hybrid,140035,97160,1,251,391.649,Windows plugin_test is 2.11% flaky,Windows build_tests flakes on `android_aot_release_android-arm64` failure,c: flake,97160|76768|32719|66224|93635|96172|75617|33615|107592|73355
hybrid,142069,106659,2,254,405.708,BUG: DropdownButtonFormField input isn't clipped when focused/hovered.,DropdownButtonFormField InkWell spreads to error message,,135903|106659|137411|138395|136126|98720|81029|80961|118947|90961
hybrid,144139,139861,1,257,410.32,Update intl library in flutter_localizations ,Version solving failed for `intl: 0.19.0` with `flutter_localizations`,,139861|83102|143696|95604|84096|82354|94060|97242|134731|139427
hybrid,144768,138395,1,258,433.06,"Often the TextField does not focus and not enabled, and text input is not possible.",TextFormField is not focused when tapping it again after entering Japanese characters without pressing done but closing keyboard,,138395|98720|80961|90961|81029|115359|103086|142069|75076|86565
hybrid,144909,135903,1,259,410.489,DropdownMenu's trailing icon padding cannot be changed,Optional padding for DropdownMenu's leadingIcon and trailingIcon,,135903|137411|118947|105897|142069|90135|140603|80330|40648|106659
hybrid,145535,133585,1,262,430.703,"[tool_crash] ProcessException: Failed to find ""git"" in the search path. Command: git, OS error code: 0",[flutter_tools] ProcessException trying to call git,,133585|136867|80418|81287|138583|143391|118494|86320|124869|124868
hybrid,146574,137411,1,263,417.226,ElevatedButton style applying wrong vertical padding,Incorrect vertical padding for `ElevatedButton` from `ButtonStyle`,,137411|135903|142069|89914|144909|109623|120599|86584|14288|105897
hybrid,147509,137025,1,267,402.886,Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER) found while decoding string,[web]: Unicode char throws `Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER)` error,,137025|105659|102451|108181|65021|105282|116712|115359|105897|81666
hybrid,147747,79748,6,268,410.093,[tool_crash] HttpException,[tool_crash] HttpException,,78099|91589|108812|115667|78342|79748|145535|86320|81287|85220
hybrid,148482,65021,2,272,405.176,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,108181|65021|86320|98905|96167|118494|122692|138583|81666|124869
hybrid,149026,65021,2,275,406.111,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,108181|65021|148482|118494|86320|122692|102879|124868|124869|138583
hybrid,149313,135552,1,276,423.29,[tool_crash] ExistingDartDevelopmentServiceException,[tool_crash] ExistingDartDevelopmentServiceException,,135552|106248|138583|91589|141010|78099|60495|85220|145535|136867
hybrid,149406,148983,1,277,417.384,UniqueKey().toString() behaves differently in debug and release mode,"`ValueKey<T>(..).toString()` doesn't work in `Release` mode, gives response as `Instance of 'ValueKey<T>'` in `3.22.0` and `3.22.1`",,148983|115359|112181|86565|75076|137025|118947|75423|105897|139301
