method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
rrf,82354,82345,65,4749,3695.766,Android Studio (not installed),Flutter Doctor cannot find Android Studio 4.2,,57265|77137|53625|70381|58234|70601|67335|65153|79711|75488
rrf,83331,83232,43,4815,3779.475,X Unable to locate Android SDK., Unable to locate Android SDK,,48065|57265|63271|44180|82354|81326|27175|57811|58234|70381
rrf,84096,83102,3,4860,3868.153,Error with I10n on Flutter 2.2.1 when use Messages With Numbers,Generated l10n file is missing 'intl' import with Flutter 2.2.0,,73107|72483|83102|49689|84053|60321|77523|75977|45538|61287
rrf,84503,82917,1,4881,3834.674,Flutter UWP run issue,UWP  run/build failed at master branch,,82917|77133|76853|83354|76777|61208|31579|55603|13532|45970
rrf,85220,59757,3,4930,3926.73,[tool_crash] StateError: Bad state: Cannot add event after closing,[tool_crash] StateError: Bad state: Cannot add event after closing,,83178|83793|59757|78099|79711|55010|55009|60495|78775|74549
rrf,85751,54213,1,4961,3967.312,"[tool_crash] FileSystemException: writeFrom failed, OS Error: No space left on device, errno = 28","[tool_crash] FileSystemException: writeFrom failed, OS Error: No space left on device, errno = 28",,54213|57697|65719|65326|65162|71218|69565|76207|78518|68958
rrf,86257,84252,3,4992,3979.029,Flutter web mjpeg stream never loads,The `Request` can't request a keep-alive http connection on web platform.,,82108|82966|84252|78342|85220|82354|78235|55010|85117|23407
rrf,86283,60678,203,4993,3961.05,Terminate called after throwing instance of 'std::bad_cast' (arm64),support linux arm/aarch64 target platform,,48871|45781|83778|19188|25800|68964|72211|38885|16612|70955
rrf,86320,68958,8,4994,3990.919,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,65326|71218|69565|65719|65021|78236|73025|68958|76207|65162
rrf,86652,85195,1,5016,4024.625,Flutter Web: image_picker plugin gets image from folder instead of webcam,[image_picker] Cameras don't work on the web,,85195|36281|80517|49049|22476|62669|37134|60793|67955|31845
rrf,87432,63619,1,5063,4043.348,"Flutter Installer Package for GNU/Linux, Mac or Windows",[Add Official Support] Add Support for Flutter Installer,,63619|71368|52262|69330|48270|4165|10908|82966|53120|81326
rrf,87927,62496,11,5094,4070.047,"Android 19 does not work with WebView in any mode, please test before closing the issue",Platform views are not rendering on Android API 21 & under emulator that uses Virtual Display mode ,,79254|79601|30256|28063|87031|58382|47677|59313|86959|27078
rrf,88302,82520,79,5115,4109.744,Waiting for obsevatory port to be available... on Vivo S1 only,Stuck on observatory when running on VIvo devices,,55128|78728|81196|37583|32032|32587|41035|33275|19151|40443
rrf,89497,88688,158,5185,4182.925,Flutter Web: Regression - Widgets have random ghosting behavior  in master and dev branch -- Can be observed with Link widget but applies to others as well,[Web] [Video_Player] Rendering regression,,87686|12518|43936|46366|87846|89490|68877|86959|79218|80271
rrf,89547,89540,1,5190,4207.334, No MaterialLocalizations found when using rflutter package,No MaterialLocalizations found,,89540|30630|29797|89490|65868|45343|82874|71479|87846|80271
rrf,90733,90675,1,5262,4280.348,Support iPhone’s ProMotion (120hz),Scrolling is not true 120hz and feels laggy on ProMotion iPhone 13,,90675|86457|19144|32161|75664|57494|88628|89936|78211|88237
rrf,90961,86565,3,5272,4223.972,External keyboard input bug in TextField in Flutter SDK 2.5.1 iOS,Textfield is duplicating characters when typing too fast from hardware keyboard,,55448|20485|86565|78342|59541|56367|58078|87846|79031|61531
rrf,91372,53120,9,5294,4231.391,Issue: Installing Flutter on Microsoft Surface Pro X,Add Support for running Flutter on Windows ARM64,,73183|55275|33749|17742|65153|29237|41353|43791|53120|72995
rrf,91589,60495,2,5307,4264.124,[tool_crash] StateError: Bad state: No context with the running Dart application.,[tool_crash] StateError: Bad state: No context with the running Dart application.,,85220|60495|83178|83793|79711|78099|89694|74103|55010|78775
rrf,91752,99606,,5315,4238.714,Set default keyboard language in textField,Ability to change the keyboard language programmatically,P3|a: text input|c: new feature|c: proposal|framework,81029|49218|59845|49936|52342|52599|29140|91561|62377|18714
rrf,93050,77581,12,5382,4301.44,[tool_crash] StateError: Bad state: Future already completed,[tool_crash] StateError: Bad state: Future already completed,,74549|92754|78099|92634|85220|79711|78826|88228|91589|91378
rrf,94108,80063,1,5443,4371.907,Generate dSYM file for flutter Plugin (iOS dynamic framework) ,Missing dSYM and bcsymbolmap in xcframework from `flutter build ios-framework`,platform-ios,80063|12012|50204|60680|10654|41740|77116|56935|85480|57940
rrf,95604,94060,1,5534,4459.273,flutter doctor error on IntelliJ IDEA: FormatException: Unexpected extension byte (at offset 5),[tool] flutter doctor throws ` FormatException: Unexpected extension byte` when using `IntelliJ IDEA  2021.3`  and `Dart` plugin,,94060|49343|37564|86656|57007|55275|83779|95205|33749|43791
rrf,96156,61340,1800,5557,4476.499,"[webview_flutter] When sliding to the webview page, a vertical line appears",[iOS]  UiKitView will be rendered with borders.,e: device-specific|platform-ios,46366|30336|50475|30256|59313|42639|67461|28045|56444|44864
rrf,96172,73355,1,5560,4486.817,VMServiceFlutterDriver: request_data message is taking a long time to complete... stuck on 2.8.1 vs 2.5.3,integration_test package pauses isolates and calling pumpAndSettle() never finishes.,,73355|72423|90908|36091|75003|72713|23615|53536|78472|94434
rrf,97242,70216,15,5620,4522.532,Facing this error ,Confusing error message from flutter tools when verifying a broken Android Studio version.,,57007|95205|86656|83779|95647|43055|41353|43791|95604|88228
rrf,97483,51875,48,5633,4566.323,[webview] WebView not parsing and rendering contents until visible,[webview_flutter] Allow to preload content into an off-screen webview,,86959|37930|92264|87846|89975|91307|59313|39770|30256|94528
rrf,97685,82602,2,5647,4553.849,image_picker no response on iOS simulator,"[image_picker] PlatformException(multiple_request, Cancelled by a second request, null, null) when picking the first default image from the ios simulator",,91664|82602|52993|92489|92569|97492|45688|59304|96761|74198
rrf,98798,94999,17,5730,4592.468,[Flutter Camera 0.9.4+14] Build Warning of deprecated API,[camera] Build warnings on camera 0.9.4+5 ,,83409|89479|25608|29421|51991|62669|71686|28180|19515|37429
rrf,98913,97489,1,5738,4628.223,"[tool_crash] OSError: OS Error: Can't assign requested address, errno = 49","[tool_crash] OSError: OS Error: Can't assign requested address, errno = 49",,97489|93050|98321|92634|89694|91378|93597|85220|91589|78342
rrf,99273,85583,27,5759,4622.109,[Android TV][Video_player]: Rendered video is smaller in size than actual video size and not taking parent size,[video_player][Android TV] MPEG-DASH stream (no DRM) sometimes gets a unintentional picture-in-picture effect,e: device-specific|p: video_player|package|platform-android,66878|78998|79634|90080|96900|96663|94053|93257|88684|97071
rrf,99273,46460,124,5759,4653.842,[Android TV][Video_player]: Rendered video is smaller in size than actual video size and not taking parent size,video_player on 4K Amazon Fire TV stick shows small video on green background,e: device-specific|p: video_player|package|platform-android,66878|78998|79634|90080|96900|96663|94053|93257|88684|97071
rrf,101161,63193,1,5890,4776.154,i am facing this problem every time i try to run my code i just installed android studio,"Exception in thread ""main"" javax.net.ssl.SSLException: Connection has been shutdown: javax.net.ssl.SSLException: Tag mismatch!",,63193|41979|95493|65543|66579|15253|66458|47625|64038|15339
rrf,102879,66224,7,5967,4740.846,"[tool_crash] FileSystemException: Cannot create link, OS Error: 函数不正确。, errno = 1","[tool_crash] ""OS Error: Incorrect function"" in plugin symlinking if Flutter and project are on different volumes",,99618|98343|99378|65719|98321|86320|66224|96549|69565|59770
rrf,103204,100522,1,5987,4768.209,"The page suddenly flashed and couldn't stop, on iOS",Screen flickering on iOS since Flutter 2.10.0,,100522|97484|82108|95852|99472|79340|97213|57083|27561|79634
rrf,103520,103086,1,6001,4814.491,[iOS Web] EditableText's cursor position jumps to position 0 after deleting a character when readOnly=true,[iOS Web] EditableText's cursor position jumps to 0 after changing cursor position and entering some text when `readOnly=true`,,103086|98720|94140|101009|99748|90961|96766|75587|96199|102561
rrf,103636,102451,1,6010,4757.727,Flutter can't compile for windows desktop,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,102451|63386|103577|99939|98719|93635|71867|78579|69300|83354
rrf,104159,102451,2068,6039,4843.918,flutter upgrade running into doctor check crash,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,37429|19141|65153|50615|56556|24397|26353|100851|56853|97807
rrf,104378,101895,1,6055,4817.183,plugin(google_sign_in): use Object type for GoogleSignInAccount operator,[google_sign_in] GoogleSignInAccount implement the equals operator wrong,,101895|90139|15796|46189|99766|100029|64286|81983|82280|46868
rrf,104384,59312,1,6057,4839.527,"[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 389ms Command: /Users/xs/work/jinengmao/android/gradlew, OS error code: 1","[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 0s Command: /Users/bhavneetsingh/Documents/android/gradlew, OS error code: 1",,59312|88771|71637|68959|69845|101742|91378|45970|89694|43543
rrf,105282,102451,4,6114,4873.153,build to run flutter app on windows got these error message.,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,104015|104710|103636|102451|104939|63386|93635|103577|104180|99939
rrf,105659,102451,4,6135,4888.881, Flutter Doctor Check Exception: Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER) found while decoding string,[windows] Exception: Bad UTF-8 encoding when running flutter doctor or building/running for Windows,,104939|105282|104710|102451|103636|104015|104180|103577|95604|100851
rrf,106248,95916,6,6162,4918.933,[tool_crash] StateError: Bad state: No context with the running Dart application.,[flutter_tools] StateError at RemoteDebuggerExecutionContext.id at package:dwds/src/debugging/execution_context.dart,,92634|92754|91589|60495|105400|95916|83793|85220|79711|83178
rrf,107352,83596,4,6219,4976.984,Crash,"Android crash: Fatal Exception: java.lang.RuntimeException java.util.concurrent.ExecutionException: java.lang.UnsatisfiedLinkError: dalvik.system.PathClassLoader[DexPathList[[zip file ""/system/framework/android.test.runner.jar"", zip file ""/system/framework/org.apache.http.legacy.boot.jar""........",,101742|91378|78342|83596|88862|86854|87846|43853|106349|88228
rrf,107829,100454,1,6242,5303.659,SkColorFiter/ImageFilter to DlColorFilter/ImageFilter,"Switch layers to DlImageFiter, DlColorFilter, and DlColorSource objects",engine,100454|100687|51975|99691|50897|105461|48212|101823|95776|42053
rrf,108180,108181,,6262,5061.605,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",r: duplicate,94279|65021|73025|101357|96708|87025|96167|95753|25748|24562
rrf,108254,105897,2,6268,4976.288,Add barcode icon to `Icons` class,Mismatches on Material icons,f: material design|framework,99973|105897|100293|92240|72686|100873|98439|68436|43814|22126
rrf,109621,93153,7,6341,5150.761,iOS app crash when toggle airplane mode in debug,[iOS] App crashes when toggling data on physical device in debug mode,,89936|105595|73397|42999|78342|101742|93153|93152|104397|108343
rrf,109623,89914,1,6342,5059.945,Changing the `SystemUiMode` results in a stuttery keyboard opening animation on Android,SystemUiMode.edgeToEdge bottom viewInset jumps when keyboard is opening,a: text input|framework|has reproducible steps,89914|93650|79218|90271|105419|88431|103808|30002|42586|84287
rrf,111076,93635,2,6432,5188.567,"Error waiting for a debug connection: The log reader stopped unexpectedly, or never started.",Error waiting for a debug connection: The log reader stopped unexpectedly. Error launching application on Windows.,,81196|93635|98719|76705|91378|88228|110057|53625|69300|103577
rrf,111970,101962,5,6491,5268.889,[tool_crash] RPCError,"[tool_crash] RPCError Oops; flutter has exited unexpectedly: ""_flutter.screenshotSkp: (-32000) Could not capture SKP screenshot."".",,89459|105400|50887|92634|101962|102994|78342|111796|78099|100282
rrf,113174,111660,1,6553,5254.157,EditableTextState.toggleToolbar (package:flutter/src/widgets/editable_text.dart:3123),Forced Null Dereference causing crash in editableTextState,,111660|1927|52741|83969|111892|27874|12467|73499|85944|71331
rrf,113594,56607,9,6574,5284.756,"Flutter on linux ignores the DART_VM_OPTIONS environment variable, meaning it is impossible to use Flutter on linux behind a corporate proxy",Add a flag to flutter pub/packages to use a self-signed cert file,team-tool|tool|triaged-tool,99391|103981|65982|15339|13349|31019|36010|66034|56607|110871
rrf,113965,98720,7,6601,5450.188,Unexpected selection behavior in the TextField widget.,"[Android] TextField cursor doesn't move to tapped position, but converts into text selection mode after selecting input mode from virtual keyboard.",,94042|75122|17625|79046|85900|105104|98720|75587|113390|50401
rrf,114058,110331,2,6607,5348.902,App is crashing continously in IOS device,Rendering high resolution images with the Image widget results in an app crash on iOS,,109621|110331|111167|89936|110921|107352|71775|105595|111160|39371
rrf,115667,95142,1,6696,5377.131,"[tool_crash] ProcessException: No such file or directory Command: google-chrome, OS error code: 2","[tool_crash] ProcessException: No such file or directory Command: /Applications/Google Chrome.app/Contents/MacOS/Google Chrome, OS error code: 2 when using custom devices",,95142|78940|98655|50887|103906|65475|55009|55010|58312|54742
rrf,116082,115832,4,6726,5448.18,[go_router] 5.2.0 can't enter same path again,[go_router] Navigating back does not update router location since go_router 5.2.0,,113459|108674|106204|115832|110511|94405|108278|96221|112095|114958
rrf,116247,90135,96,6735,5423.894,font not properly shown. while using the Open Sans Font.,Replacement character inserted after ellipsis on web,,100048|60125|39697|110469|50637|89960|99665|57115|6140|61858
rrf,116261,98342,6,6736,5427.61,TextField Paste option not work web mobile android chrome html render,[Android] TextField text selection toolbar not shown on long Press,,93257|96582|115359|40039|42768|98342|90930|96365|97133|96766
rrf,116712,81666,1,6765,5461.976,FormatException: Missing extension byte (at offset 87),flutter build ios - Crash  - [tool_crash] FormatException : Missing extension byte (at offset 17),,81666|83592|86014|22970|24562|20853|27245|80684|53254|55010
rrf,118171,118170,1,6853,5497.146,"Exoplayer giving exception- android.media.MediaCodec$CodecException: Error 0xfffffff4,com.google.android.exoplayer2.ExoPlaybackException: MediaCodecVideoRenderer error, index=0, format=Format(1, null, null, video/avc, avc1.64000A, -1, null, [432, 768, 28.372639], [-1, -1]), format_supported=YES","Exoplayer giving exception- android.media.MediaCodec$CodecException: Error 0xfffffff4,",,118170|79106|111389|64693|67805|37252|26851|68896|75623|72696
rrf,118494,61997,306,6873,5511.237,"[tool_crash] FileSystemException: Cannot open file, OS Error: Operation did not complete successfully because the file contains a virus or potentially unwanted software., errno = 225","Advise user to add Flutter SDK, app project, pub cache, etc to antivirus allowlist",,86320|111796|106278|65719|96549|107699|115923|96708|106953|99378
rrf,120599,118947,1,7010,5566.793,[Impeller] Text rendering with border.,[Impeller & Skia] 0.25px separators rendering issue,P2|engine|platform-ios|team-engine|triaged-engine,118947|93331|107705|98975|104201|82321|109974|49489|78009|41149
rrf,121048,119536,1,7044,5606.259,Flutter Web is showing emojis in outline form instead of color,[web][3.7] Emojis are not properly rendered,,119536|75188|86204|110010|23496|78422|29841|111809|111600|90460
rrf,122692,96167,9,7128,5627.995,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,86320|118494|65719|71218|111796|65326|98321|106953|96167|69565
rrf,124503,103163,5,7234,5661.262,Paste triggers permission dialog every time on iOS 16,Flutter should support iOS 15's Secure Paste feature,,87440|37143|116261|112299|103163|120769|63662|93320|97581|50048
rrf,124869,124868,1,7256,5740.283,"[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3","[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3",r: duplicate,124868|106953|123185|96549|107699|106278|115838|98343|121693|65719
rrf,125123,116954,2,7269,5756.51,'[FATAL:flutter/shell/platform/android/platform_view_android_jni_impl.cc(1327)] Check failed: fml::jni::CheckException(env). ,Engine crashes when AndroidView is used large size,,112542|116954|106009|50916|120940|78946|43873|67559|105486|58432
rrf,125807,115912,1,7301,5798.36,Support Tone-based Surfaces in Material 3,Support tone-based surface and surface container `ColorScheme` roles,,115912|119333|17635|57637|71571|31653|119328|115826|116525|31312
rrf,125981,126069,,7306,5837.735,Update Tooltip widget,Update tooltips to support Material 3,f: material design|framework,99022|111450|111448|103530|125807|22576|119333|119328|99901|106134
rrf,127835,99954,3,7424,5855.936,"[tool_crash] FileSystemException: Exists failed, OS Error: The filename, directory name, or volume label syntax is incorrect., errno = 123","[tool_crash] FileSystemException: Exists failed, OS Error: The filename, directory name, or volume label syntax is incorrect., errno = 123",,126152|126335|99954|114891|111796|117655|107699|106953|86320|96549
rrf,129241,100584,2,7498,5945.292,"[tool_crash] SocketException: Write failed, OS Error: Broken pipe, errno = 32","[flutter_tools] ""SocketException: Write failed (OS Error: Broken pipe, errno = 32)"" during `flutter create`",,122001|100584|121859|108953|81666|83592|97489|98913|55010|54230
rrf,131753,81804,12,7619,6055.24,"[video_player] PlatformException(VideoError, Video player had error com.google.android.exoplayer2.ExoPlaybackException: MediaCodecVideoRenderer error)","[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,79106|118171|99615|118170|68896|111389|68094|128214|98121|67805
rrf,133145,59770,2,7691,6154.597,"I have a problem installing Flutter (the doctor check crashed)     X Due to an error, the doctor check did not complete. If the error message below is not helpful, please let us know       about this issue at https://github.com/flutter/flutter/issues.     X FileSystemException: Cannot resolve symbolic links, path = 'D:\¦ں­ êêëيم ںé§¦يé\ ©ê¤ى\flutter\bin\flutter' (OS       Error: The system cannot find the path specified.","[tool_crash] FileSystemException: Cannot resolve symbolic links, path = 'D:\development\flutter' (OS Error: The system cannot find the file specified., errno = 2)",,129505|59770|95753|127797|97242|123389|8882|100851|78327|69565
rrf,134412,115359,1,7735,6094.047,Provide an option to show last typed character briefly in TextField when obscureText is true on IOS,Textformfield obscureText is not displayed as expected on iOS,,115359|114956|10341|122300|33011|88138|39725|59845|67895|55018
rrf,134731,96646,1,7753,6553.122,[local_auth] Android throws auth_error.notAvailable instead of showing Dialog to enable pin-code,"[local_auth] ""authenticate"" with parameter ""useErrorDialogs = true"" does not open a dialog",,96646|120421|105005|128110|130480|31685|27133|128478|36010|129911
rrf,135199,132755,1792,7774,6287.985,"[MacOS 14.0 & Xcode15] ""failed to write to a file"" error during build",DT_TOOLCHAIN_DIR cannot be used to evaluate LD_RUNPATH_SEARCH_PATHS,e: OS-version specific,94099|118875|91378|105595|92354|78348|100082|107688|132940|116261
rrf,136126,14720,1217,7826,6292.427,"image_picker, unintended scrolling when taking photo and using brightness controls",Flutter can receive touches even when hidden behind another native ViewController,,134753|103629|79270|134715|122283|52993|97685|134871|126649|59304
rrf,136154,135301,1,7828,6158.002,Make an option for Wrap widget to have the Expanded children to fill the remaining space,Wrap widgets according to minimum size and then stretch them to fill available width,,135301|95415|128702|127256|18906|92153|120358|54968|134272|49489
rrf,136867,98066,30,7861,6204.167,"[tool_crash] FileSystemException: Creation failed, OS Error: No such file or directory, errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,111796|130889|86320|126335|114891|99618|130719|127284|96549|98321
rrf,138106,133465,11,7920,6220.686,Avoid opening Xcode every time app runs on physical device.,Long-term solution to replacing `ios-deploy`,,135347|130214|137060|135208|126494|127256|64544|101209|135680|125370
rrf,138583,106953,3,7939,6235.314,"[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3","[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3",,132889|124869|106953|124868|115838|107699|123185|96549|126335|130719
rrf,139301,40648,2,7971,6275.129,TextField with TextAlign.end imposes unintended behaviour when character before last one is a space.,Trailing space doesn't work with TextField with `TextAlign.right` or `TextAlign.center` or `TextAlign.end`,P2|a: text input|f: material design|framework|has reproducible steps|team-framework|triaged-framework,129734|40648|132900|115702|127220|126263|131936|67895|130070|138395
rrf,140035,97160,55,8015,6292.868,Windows plugin_test is 2.11% flaky,Windows build_tests flakes on `android_aot_release_android-arm64` failure,c: flake,125547|125117|131758|125543|123700|132644|96790|99003|107548|135585
rrf,142069,106659,9,8136,6360.329,BUG: DropdownButtonFormField input isn't clipped when focused/hovered.,DropdownButtonFormField InkWell spreads to error message,,127578|131989|137677|94053|59743|20172|135903|28646|106659|81326
rrf,144139,139861,2,8215,6502.285,Update intl library in flutter_localizations ,Version solving failed for `intl: 0.19.0` with `flutter_localizations`,,125493|139861|73861|72320|45863|77491|128565|143711|75977|110667
rrf,144768,138395,1,8259,6513.441,"Often the TextField does not focus and not enabled, and text input is not possible.",TextFormField is not focused when tapping it again after entering Japanese characters without pressing done but closing keyboard,,138395|132232|130652|137677|137619|128876|140537|143434|126263|129629
rrf,144909,135903,8,8264,6530.94,DropdownMenu's trailing icon padding cannot be changed,Optional padding for DropdownMenu's leadingIcon and trailingIcon,,121692|144611|137730|137411|127568|125199|125476|135903|143574|139266
rrf,145535,133585,4,8302,6514.864,"[tool_crash] ProcessException: Failed to find ""git"" in the search path. Command: git, OS error code: 0",[flutter_tools] ProcessException trying to call git,,124473|140585|83107|133585|56976|90059|136867|80418|97061|144620
rrf,146574,137411,2,8350,6548.184,ElevatedButton style applying wrong vertical padding,Incorrect vertical padding for `ElevatedButton` from `ButtonStyle`,,111648|137411|133936|121626|123528|131945|130295|94053|145601|88706
rrf,147509,137025,2,8402,6565.43,Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER) found while decoding string,[web]: Unicode char throws `Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER)` error,,117952|137025|134513|146486|134287|105659|129629|112933|136072|140441
rrf,147747,79748,20,8412,6559.905,[tool_crash] HttpException,[tool_crash] HttpException,,145417|91378|79711|78099|92129|112449|101742|88228|92754|101996
rrf,148482,65021,5,8447,6617.028,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,123988|96708|108181|129707|65021|140612|87025|73025|113207|86320
rrf,149026,65021,3,8477,6631.343,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,129707|96708|65021|108181|87025|147093|73025|123988|148482|118494
rrf,149313,135552,1,8495,6649.5,[tool_crash] ExistingDartDevelopmentServiceException,[tool_crash] ExistingDartDevelopmentServiceException,,135552|78775|112338|107901|112449|92754|131595|106248|50887|101996
rrf,149406,148983,4,8497,6696.302,UniqueKey().toString() behaves differently in debug and release mode,"`ValueKey<T>(..).toString()` doesn't work in `Release` mode, gives response as `Instance of 'ValueKey<T>'` in `3.22.0` and `3.22.1`",,101931|116875|131543|148983|133156|138784|87810|145353|130927|80104
