method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
tfidf,127835,99954,1,225,276.62,"[tool_crash] FileSystemException: Exists failed, OS Error: The filename, directory name, or volume label syntax is incorrect., errno = 123","[tool_crash] FileSystemException: Exists failed, OS Error: The filename, directory name, or volume label syntax is incorrect., errno = 123",,99954|80418|81287|80933|86320|106953|124868|124869|108181|65021
tfidf,129241,100584,2,226,280.593,"[tool_crash] SocketException: Write failed, OS Error: Broken pipe, errno = 32","[flutter_tools] ""SocketException: Write failed (OS Error: Broken pipe, errno = 32)"" during `flutter create`",,116712|100584|81666|97489|98913|81287|115667|95142|85220|96167
tfidf,131753,81804,6,228,294.49,"[video_player] PlatformException(VideoError, Video player had error com.google.android.exoplayer2.ExoPlaybackException: MediaCodecVideoRenderer error)","[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,118171|118170|99273|124869|124868|81804|93635|106248|103432|82354
tfidf,133145,59770,4,230,281.986,"I have a problem installing Flutter (the doctor check crashed)     X Due to an error, the doctor check did not complete. If the error message below is not helpful, please let us know       about this issue at https://github.com/flutter/flutter/issues.     X FileSystemException: Cannot resolve symbolic links, path = 'D:\¦ں­ êêëيم ںé§¦يé\ ©ê¤ى\flutter\bin\flutter' (OS       Error: The system cannot find the path specified.","[tool_crash] FileSystemException: Cannot resolve symbolic links, path = 'D:\development\flutter' (OS Error: The system cannot find the file specified., errno = 2)",,94060|95604|97242|59770|97483|91372|130128|131753|79634|97685
tfidf,134412,115359,1,233,275.041,Provide an option to show last typed character briefly in TextField when obscureText is true on IOS,Textformfield obscureText is not displayed as expected on iOS,,115359|98342|53229|91752|79277|109381|51875|80961|90063|45332
tfidf,134731,96646,1,234,282.921,[local_auth] Android throws auth_error.notAvailable instead of showing Dialog to enable pin-code,"[local_auth] ""authenticate"" with parameter ""useErrorDialogs = true"" does not open a dialog",,96646|114058|109621|107352|106326|86257|115832|105897|98720|119473
tfidf,135199,132755,164,235,289.194,"[MacOS 14.0 & Xcode15] ""failed to write to a file"" error during build",DT_TOOLCHAIN_DIR cannot be used to evaluate LD_RUNPATH_SEARCH_PATHS,e: OS-version specific,116261|118947|94060|86565|99273|86320|115359|105897|83331|106326
tfidf,136126,14720,204,239,284.337,"image_picker, unintended scrolling when taking photo and using brightness controls",Flutter can receive touches even when hidden behind another native ViewController,,135199|86565|118947|116261|106326|134731|135903|99273|105897|89497
tfidf,136154,135301,1,240,284.277,Make an option for Wrap widget to have the Expanded children to fill the remaining space,Wrap widgets according to minimum size and then stretch them to fill available width,,135301|120599|89914|106326|103086|40648|118947|109623|135903|89497
tfidf,136867,98066,27,241,305.219,"[tool_crash] FileSystemException: Creation failed, OS Error: No such file or directory, errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,86320|133145|129241|97242|106953|94060|96167|124869|124868|135552
tfidf,138106,133465,26,245,289.7,Avoid opening Xcode every time app runs on physical device.,Long-term solution to replacing `ios-deploy`,,135301|130128|135903|133145|38437|81650|125807|137025|109381|136154
tfidf,138583,106953,3,247,292.126,"[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3","[tool_crash] FileSystemException: Deletion failed, OS Error: The system cannot find the path specified., errno = 3",,124868|124869|106953|135552|108181|129241|102879|136867|118494|59770
tfidf,139301,40648,3,248,291.634,TextField with TextAlign.end imposes unintended behaviour when character before last one is a space.,Trailing space doesn't work with TextField with `TextAlign.right` or `TextAlign.center` or `TextAlign.end`,P2|a: text input|f: material design|framework|has reproducible steps|team-framework|triaged-framework,138395|135903|40648|137025|137411|134731|133145|131753|79634|95604
tfidf,140035,97160,1,251,299.381,Windows plugin_test is 2.11% flaky,Windows build_tests flakes on `android_aot_release_android-arm64` failure,c: flake,97160|132755|62597|139427|96172|112181|82602|88688|97483|86565
tfidf,142069,106659,82,254,295.625,BUG: DropdownButtonFormField input isn't clipped when focused/hovered.,DropdownButtonFormField InkWell spreads to error message,,83331|111970|96167|77581|95142|134731|137411|108812|68958|135903
tfidf,144139,139861,1,257,293.538,Update intl library in flutter_localizations ,Version solving failed for `intl: 0.19.0` with `flutter_localizations`,,139861|135903|142069|134731|133145|140603|137025|138395|139301|135199
tfidf,144768,138395,1,258,297.043,"Often the TextField does not focus and not enabled, and text input is not possible.",TextFormField is not focused when tapping it again after entering Japanese characters without pressing done but closing keyboard,,138395|135199|144139|142069|140603|116261|137025|137411|115359|135903
tfidf,144909,135903,40,259,304.763,DropdownMenu's trailing icon padding cannot be changed,Optional padding for DropdownMenu's leadingIcon and trailingIcon,,135199|137411|116261|144768|105897|118947|106326|137025|86565|142069
tfidf,145535,133585,2,262,304.166,"[tool_crash] ProcessException: Failed to find ""git"" in the search path. Command: git, OS error code: 0",[flutter_tools] ProcessException trying to call git,,136867|133585|83331|138583|135552|80418|96167|80933|141010|111970
tfidf,146574,137411,3,263,301.225,ElevatedButton style applying wrong vertical padding,Incorrect vertical padding for `ElevatedButton` from `ButtonStyle`,,144999|140603|137411|124869|124868|138583|93635|135552|108181|109623
tfidf,147509,137025,1,267,302.959,Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER) found while decoding string,[web]: Unicode char throws `Bad UTF-8 encoding (U+FFFD; REPLACEMENT CHARACTER)` error,,137025|144999|144768|144139|139301|140603|142069|134731|135199|135903
tfidf,147747,79748,12,268,312.918,[tool_crash] HttpException,[tool_crash] HttpException,,144909|78099|115667|141010|94060|86320|144999|86565|116261|91589
tfidf,148482,65021,3,272,314.825,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,86320|108181|65021|98905|118494|138583|124868|124869|122692|96167
tfidf,149026,65021,4,275,309.194,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,108181|118494|148482|65021|86320|145535|124868|124869|101962|138583
tfidf,149313,135552,1,276,326.007,[tool_crash] ExistingDartDevelopmentServiceException,[tool_crash] ExistingDartDevelopmentServiceException,,135552|138583|141010|129241|145535|149026|106248|118494|78099|124868
tfidf,149406,148983,16,277,311.939,UniqueKey().toString() behaves differently in debug and release mode,"`ValueKey<T>(..).toString()` doesn't work in `Release` mode, gives response as `Instance of 'ValueKey<T>'` in `3.22.0` and `3.22.1`",,99273|116261|118947|115359|75076|136126|144909|135199|144768|106326
